captain,cards,dribbles,duels,event_id,fouls,goals,minutes_played,number,offsides,passes,penalty,player_id,player_name,position,rating,shots,substitute,tackles,team_id,team_name,updateAt,time,fixture_id
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 1, 'assists': 0}",39,1,,"{'total': 9, 'key': 0, 'accuracy': 81}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",280,Alisson,G,6.9,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 0, 'past': 1}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 1}",90,66,,"{'total': 24, 'key': 3, 'accuracy': 60}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",283,Trent Alexander-Arnold,D,7.5,"{'total': 2, 'on': 1}",False,"{'total': 1, 'blocks': 1, 'interceptions': 2}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 2}","{'total': 0, 'conceded': 0, 'assists': 0}",90,12,,"{'total': 45, 'key': 1, 'accuracy': 83}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",284,Joe Gomez,D,6.9,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 1, 'conceded': 0, 'assists': 0}",90,4,,"{'total': 50, 'key': 0, 'accuracy': 87}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",290,Virgil van Dijk,D,7.9,"{'total': 1, 'on': 1}",False,"{'total': 1, 'blocks': 0, 'interceptions': 5}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,26,,"{'total': 64, 'key': 1, 'accuracy': 91}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",289,Andrew Robertson,D,7.0,"{'total': 2, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
True,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 2, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 2, 'committed': 2}","{'total': 0, 'conceded': 0, 'assists': 0}",90,14,,"{'total': 45, 'key': 0, 'accuracy': 83}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",292,Jordan Henderson,M,7.2,"{'total': 2, 'on': 1}",False,"{'total': 1, 'blocks': 0, 'interceptions': 2}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 1}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,3,,"{'total': 33, 'key': 1, 'accuracy': 78}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",299,Fabinho,M,7.3,"{'total': 1, 'on': 1}",False,"{'total': 5, 'blocks': 0, 'interceptions': 2}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 2, 'committed': 2}","{'total': 0, 'conceded': 0, 'assists': 0}",90,5,,"{'total': 36, 'key': 0, 'accuracy': 92}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",300,Georginio Wijnaldum,M,6.7,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 2, 'success': 2, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 1}","{'total': 1, 'conceded': 0, 'assists': 1}",90,11,,"{'total': 22, 'key': 3, 'accuracy': 73}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",306,Mohamed Salah,F,8.5,"{'total': 2, 'on': 1}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 5, 'success': 4, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 1}",86,9,,"{'total': 23, 'key': 1, 'accuracy': 76}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",302,Roberto Firmino,F,7.6,"{'total': 4, 'on': 1}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 2, 'committed': 0}","{'total': 1, 'conceded': 0, 'assists': 0}",74,27,,"{'total': 11, 'key': 2, 'accuracy': 61}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",305,Divock Origi,F,7.9,"{'total': 1, 'on': 1}",False,"{'total': 3, 'blocks': 0, 'interceptions': 1}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 1, 'assists': 0}",51,13,,"{'total': 14, 'key': 0, 'accuracy': 77}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18812,Adrián,G,6.5,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",4,7,,"{'total': 2, 'key': 0, 'accuracy': 66}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",296,James Milner,M,–,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 1}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",16,10,,"{'total': 9, 'key': 0, 'accuracy': 81}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",304,Sadio Mané,F,6.3,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",40,Liverpool,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 4, 'assists': 0}",90,1,,"{'total': 25, 'key': 0, 'accuracy': 54}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19061,Tim Krul,G,6.2,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 5, 'success': 3, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,2,,"{'total': 18, 'key': 0, 'accuracy': 75}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19070,Max Aarons,D,6.3,"{'total': 0, 'on': 0}",False,"{'total': 3, 'blocks': 1, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
True,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,5,,"{'total': 24, 'key': 0, 'accuracy': 92}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19066,Grant Hanley,D,5.7,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 1, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,4,,"{'total': 35, 'key': 0, 'accuracy': 81}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19073,Ben Godfrey,D,6.7,"{'total': 1, 'on': 1}",False,"{'total': 0, 'blocks': 0, 'interceptions': 4}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 3, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,12,,"{'total': 25, 'key': 2, 'accuracy': 75}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19076,Jamal Lewis,D,6.7,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 1, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,23,,"{'total': 29, 'key': 0, 'accuracy': 90}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19077,Kenny McLean,M,6.5,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 4}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 3}","{'total': 0, 'conceded': 0, 'assists': 0}",70,19,,"{'total': 31, 'key': 0, 'accuracy': 88}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19081,Tom Trybull,M,6.3,"{'total': 1, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 1, 'red': 0}","{'attempts': 2, 'success': 1, 'past': 1}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 1}",90,17,,"{'total': 24, 'key': 3, 'accuracy': 70}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19071,Emiliano Buendia,M,6.9,"{'total': 2, 'on': 2}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",58,18,,"{'total': 11, 'key': 0, 'accuracy': 68}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19078,Marco Stiepermann,M,6.5,"{'total': 3, 'on': 1}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 3, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,14,,"{'total': 28, 'key': 3, 'accuracy': 82}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19072,Todd Cantwell,M,6.3,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 0}","{'total': 1, 'conceded': 0, 'assists': 0}",83,22,,"{'total': 8, 'key': 2, 'accuracy': 61}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19085,Teemu Pukki,F,7.2,"{'total': 3, 'on': 1}",False,"{'total': 1, 'blocks': 0, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 1, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 2}","{'total': 0, 'won': 0}",157015,"{'drawn': 1, 'committed': 2}","{'total': 0, 'conceded': 0, 'assists': 0}",32,10,,"{'total': 14, 'key': 0, 'accuracy': 87}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19075,Moritz Leitner,M,6.5,"{'total': 1, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",20,11,,"{'total': 3, 'key': 0, 'accuracy': 50}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",19074,Onel Hernández,M,6.7,"{'total': 1, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157015,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",10,20,,"{'total': 2, 'key': 0, 'accuracy': 66}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",25643,Josip Drmić,F,6.3,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",71,Norwich,1565402483,2019-08-09T19:00:00+00:00,157015
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 5, 'assists': 0}",90,1,,"{'total': 18, 'key': 0, 'accuracy': 62}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2997,Łukasz Fabiański,G,5.9,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 2, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,24,,"{'total': 29, 'key': 0, 'accuracy': 85}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18815,Ryan Fredericks,D,6.2,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 1}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 1, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 2}","{'total': 0, 'conceded': 0, 'assists': 0}",90,4,,"{'total': 30, 'key': 0, 'accuracy': 75}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2500,Fabián Balbuena,D,5.6,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",90,23,,"{'total': 34, 'key': 0, 'accuracy': 87}","{'won': 0, 'commited': 1, 'success': 0, 'missed': 0, 'saved': 0}",18814,Issa Diop,D,5.5,"{'total': 1, 'on': 0}",False,"{'total': 0, 'blocks': 1, 'interceptions': 2}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
True,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,3,,"{'total': 22, 'key': 0, 'accuracy': 73}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18813,Aaron Cresswell,D,5.5,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 1, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 3, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",56,19,,"{'total': 21, 'key': 0, 'accuracy': 87}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18829,Jack Wilshere,M,6.3,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 2, 'past': 2}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,41,,"{'total': 41, 'key': 0, 'accuracy': 91}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2937,Declan Rice,M,6.3,"{'total': 0, 'on': 0}",False,"{'total': 2, 'blocks': 0, 'interceptions': 2}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 1, 'red': 0}","{'attempts': 2, 'success': 1, 'past': 2}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",66,8,,"{'total': 18, 'key': 0, 'accuracy': 75}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2412,Felipe Anderson,M,5.9,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 3, 'past': 2}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,10,,"{'total': 39, 'key': 0, 'accuracy': 83}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2473,Manuel Lanzini,M,6.3,"{'total': 1, 'on': 1}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 2, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",45,30,,"{'total': 12, 'key': 1, 'accuracy': 60}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18819,Michail Antonio,M,6.5,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 2}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,22,,"{'total': 31, 'key': 0, 'accuracy': 91}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",1826,Sébastien Haller,F,6.9,"{'total': 1, 'on': 1}",False,"{'total': 3, 'blocks': 0, 'interceptions': 2}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 2, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",45,18,,"{'total': 11, 'key': 0, 'accuracy': 84}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",1697,Pablo Fornals,M,6.2,"{'total': 0, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",34,11,,"{'total': 13, 'key': 1, 'accuracy': 86}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",18828,Robert Snodgrass,M,6.5,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",24,9,,"{'total': 7, 'key': 0, 'accuracy': 100}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",2886,Javier Hernández,F,6.3,"{'total': 2, 'on': 1}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",48,West Ham,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,31,,"{'total': 27, 'key': 0, 'accuracy': 93}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",617,Ederson,G,7.6,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 0}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 1, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 1}",90,2,,"{'total': 47, 'key': 2, 'accuracy': 85}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",627,Kyle Walker,D,7.2,"{'total': 1, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 1}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,5,,"{'total': 49, 'key': 0, 'accuracy': 94}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",626,John Stones,D,7.2,"{'total': 0, 'on': 0}",False,"{'total': 3, 'blocks': 0, 'interceptions': 0}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 2, 'success': 1, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,14,,"{'total': 66, 'key': 0, 'accuracy': 89}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",622,Aymeric Laporte,D,7.3,"{'total': 0, 'on': 0}",False,"{'total': 0, 'blocks': 0, 'interceptions': 4}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 0, 'success': 0, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 0}","{'total': 0, 'conceded': 0, 'assists': 0}",90,11,,"{'total': 52, 'key': 1, 'accuracy': 88}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",641,Oleksandr Zinchenko,D,7.2,"{'total': 1, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 1, 'success': 1, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 1}",79,17,,"{'total': 38, 'key': 3, 'accuracy': 79}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",629,Kevin De Bruyne,M,8.3,"{'total': 1, 'on': 1}",False,"{'total': 4, 'blocks': 0, 'interceptions': 2}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 3, 'past': 1}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 3}","{'total': 0, 'conceded': 0, 'assists': 0}",90,16,,"{'total': 65, 'key': 0, 'accuracy': 91}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",44,Rodrigo,M,7.2,"{'total': 0, 'on': 0}",False,"{'total': 2, 'blocks': 0, 'interceptions': 0}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
True,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 2, 'past': 2}","{'total': 0, 'won': 0}",157016,"{'drawn': 0, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 0}",80,21,,"{'total': 47, 'key': 2, 'accuracy': 79}","{'won': 0, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",634,David Silva,M,6.7,"{'total': 1, 'on': 0}",False,"{'total': 1, 'blocks': 0, 'interceptions': 0}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
False,"{'yellow': 0, 'red': 0}","{'attempts': 3, 'success': 2, 'past': 0}","{'total': 0, 'won': 0}",157016,"{'drawn': 1, 'committed': 1}","{'total': 0, 'conceded': 0, 'assists': 2}",90,26,,"{'total': 30, 'key': 5, 'accuracy': 83}","{'won': 1, 'commited': 0, 'success': 0, 'missed': 0, 'saved': 0}",635,Riyad Mahrez,F,9.0,"{'total': 3, 'on': 1}",False,"{'total': 3, 'blocks': 0, 'interceptions': 2}",50,Manchester City,1565450704,2019-08-10T11:30:00+00:00,157016
