time,team,fiveFixtures
2020-02-08T00:00:00+00:00,Parma,"[3.0, 2.0, 4.0, 3.0, 4.0]"
2020-02-15T00:00:00+00:00,Parma,"[2.0, 4.0, 3.0, 4.0, 2.0]"
2020-02-22T00:00:00+00:00,Parma,"[4.0, 3.0, 4.0, 2.0, 1.0]"
2020-02-29T00:00:00+00:00,Parma,"[3.0, 4.0, 2.0, 1.0, 2.0]"
2020-03-07T00:00:00+00:00,Parma,"[4.0, 2.0, 1.0, 2.0, 2.0]"
2020-03-14T00:00:00+00:00,Parma,"[2.0, 1.0, 2.0, 2.0, 2.0]"
2020-03-21T00:00:00+00:00,Parma,"[1.0, 2.0, 2.0, 2.0, 4.0]"
2020-04-04T00:00:00+00:00,Parma,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2020-04-10T00:00:00+00:00,Parma,"[2.0, 2.0, 4.0, 3.0, 4.0]"
2020-04-18T00:00:00+00:00,Parma,"[2.0, 4.0, 3.0, 4.0, 3.0]"
2020-04-21T00:00:00+00:00,Parma,"[4.0, 3.0, 4.0, 3.0, 5.0]"
2020-04-25T00:00:00+00:00,Parma,"[3.0, 4.0, 3.0, 5.0, 2.0]"
2020-05-02T00:00:00+00:00,Parma,"[4.0, 3.0, 5.0, 2.0, 5.0]"
2020-05-09T00:00:00+00:00,Parma,"[3.0, 5.0, 2.0, 5.0, 2.0]"
2020-05-16T00:00:00+00:00,Parma,"[5.0, 2.0, 5.0, 2.0, nan]"
2020-05-23T00:00:00+00:00,Parma,"[2.0, 5.0, 2.0, nan, nan]"
2019-08-24T18:45:00+00:00,Fiorentina,"[nan, nan, 5.0, 1.0, 5.0]"
2019-09-01T18:45:00+00:00,Fiorentina,"[nan, 5.0, 1.0, 5.0, 5.0]"
2019-09-14T00:00:00+00:00,Fiorentina,"[5.0, 1.0, 5.0, 5.0, 3.0]"
2019-09-21T00:00:00+00:00,Fiorentina,"[1.0, 5.0, 5.0, 3.0, 4.0]"
2019-09-24T00:00:00+00:00,Fiorentina,"[5.0, 5.0, 3.0, 4.0, 3.0]"
2019-09-28T00:00:00+00:00,Fiorentina,"[5.0, 3.0, 4.0, 3.0, 2.0]"
2019-10-05T00:00:00+00:00,Fiorentina,"[3.0, 4.0, 3.0, 2.0, 4.0]"
2019-10-19T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, 4.0, 3.0]"
2019-10-26T00:00:00+00:00,Fiorentina,"[3.0, 2.0, 4.0, 3.0, 2.0]"
2019-10-29T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 3.0, 2.0, 2.0]"
2019-11-02T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, 2.0, 2.0]"
2019-11-09T00:00:00+00:00,Fiorentina,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2019-11-23T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2019-11-30T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 2.0, 4.0, 2.0]"
2019-12-07T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 4.0, 2.0, 4.0]"
2019-12-14T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 2.0, 4.0, 3.0]"
2019-12-21T00:00:00+00:00,Fiorentina,"[4.0, 2.0, 4.0, 3.0, 2.0]"
2020-01-04T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 3.0, 2.0, 5.0]"
2020-01-11T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, 5.0, 1.0]"
2020-01-18T00:00:00+00:00,Fiorentina,"[3.0, 2.0, 5.0, 1.0, 5.0]"
2020-01-25T00:00:00+00:00,Fiorentina,"[2.0, 5.0, 1.0, 5.0, 5.0]"
2020-02-01T00:00:00+00:00,Fiorentina,"[5.0, 1.0, 5.0, 5.0, 3.0]"
2020-02-08T00:00:00+00:00,Fiorentina,"[1.0, 5.0, 5.0, 3.0, 4.0]"
2020-02-15T00:00:00+00:00,Fiorentina,"[5.0, 5.0, 3.0, 4.0, 3.0]"
2020-02-22T00:00:00+00:00,Fiorentina,"[5.0, 3.0, 4.0, 3.0, 2.0]"
2020-02-29T00:00:00+00:00,Fiorentina,"[3.0, 4.0, 3.0, 2.0, 4.0]"
2020-03-07T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, 4.0, 3.0]"
2020-03-14T00:00:00+00:00,Fiorentina,"[3.0, 2.0, 4.0, 3.0, 2.0]"
2020-03-21T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 3.0, 2.0, 2.0]"
2020-04-04T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, 2.0, 2.0]"
2020-04-10T00:00:00+00:00,Fiorentina,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2020-04-18T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2020-04-21T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 2.0, 4.0, 2.0]"
2020-04-25T00:00:00+00:00,Fiorentina,"[2.0, 2.0, 4.0, 2.0, 4.0]"
2020-05-02T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 2.0, 4.0, 3.0]"
2020-05-09T00:00:00+00:00,Fiorentina,"[4.0, 2.0, 4.0, 3.0, 2.0]"
2020-05-16T00:00:00+00:00,Fiorentina,"[2.0, 4.0, 3.0, 2.0, nan]"
2020-05-23T00:00:00+00:00,Fiorentina,"[4.0, 3.0, 2.0, nan, nan]"
2019-08-25T16:00:00+00:00,Udinese,"[nan, nan, 4.0, 2.0, 2.0]"
2019-09-01T18:45:00+00:00,Udinese,"[nan, 4.0, 2.0, 2.0, 2.0]"
2019-09-14T00:00:00+00:00,Udinese,"[4.0, 2.0, 2.0, 2.0, 2.0]"
2019-09-21T00:00:00+00:00,Udinese,"[2.0, 2.0, 2.0, 2.0, 3.0]"
2019-09-24T00:00:00+00:00,Udinese,"[2.0, 2.0, 2.0, 3.0, 2.0]"
2019-09-28T00:00:00+00:00,Udinese,"[2.0, 2.0, 3.0, 2.0, 4.0]"
2019-10-05T00:00:00+00:00,Udinese,"[2.0, 3.0, 2.0, 4.0, 5.0]"
2019-10-19T00:00:00+00:00,Udinese,"[3.0, 2.0, 4.0, 5.0, 4.0]"
2019-10-26T00:00:00+00:00,Udinese,"[2.0, 4.0, 5.0, 4.0, 1.0]"
2019-10-29T00:00:00+00:00,Udinese,"[4.0, 5.0, 4.0, 1.0, 2.0]"
2019-11-02T00:00:00+00:00,Udinese,"[5.0, 4.0, 1.0, 2.0, 3.0]"
2019-11-09T00:00:00+00:00,Udinese,"[4.0, 1.0, 2.0, 3.0, 4.0]"
2019-11-23T00:00:00+00:00,Udinese,"[1.0, 2.0, 3.0, 4.0, 5.0]"
2019-11-30T00:00:00+00:00,Udinese,"[2.0, 3.0, 4.0, 5.0, 5.0]"
2019-12-07T00:00:00+00:00,Udinese,"[3.0, 4.0, 5.0, 5.0, 2.0]"
2019-12-14T00:00:00+00:00,Udinese,"[4.0, 5.0, 5.0, 2.0, 2.0]"
2019-12-21T00:00:00+00:00,Udinese,"[5.0, 5.0, 2.0, 2.0, 3.0]"
2020-01-04T00:00:00+00:00,Udinese,"[5.0, 2.0, 2.0, 3.0, 4.0]"
2020-01-11T00:00:00+00:00,Udinese,"[2.0, 2.0, 3.0, 4.0, 2.0]"
2020-01-18T00:00:00+00:00,Udinese,"[2.0, 3.0, 4.0, 2.0, 2.0]"
2020-01-25T00:00:00+00:00,Udinese,"[3.0, 4.0, 2.0, 2.0, 2.0]"
2020-02-01T00:00:00+00:00,Udinese,"[4.0, 2.0, 2.0, 2.0, 2.0]"
2020-02-08T00:00:00+00:00,Udinese,"[2.0, 2.0, 2.0, 2.0, 3.0]"
2020-02-15T00:00:00+00:00,Udinese,"[2.0, 2.0, 2.0, 3.0, 2.0]"
2020-02-22T00:00:00+00:00,Udinese,"[2.0, 2.0, 3.0, 2.0, 4.0]"
2020-02-29T00:00:00+00:00,Udinese,"[2.0, 3.0, 2.0, 4.0, 5.0]"
2020-03-07T00:00:00+00:00,Udinese,"[3.0, 2.0, 4.0, 5.0, 4.0]"
2020-03-14T00:00:00+00:00,Udinese,"[2.0, 4.0, 5.0, 4.0, 1.0]"
2020-03-21T00:00:00+00:00,Udinese,"[4.0, 5.0, 4.0, 1.0, 2.0]"
2020-04-04T00:00:00+00:00,Udinese,"[5.0, 4.0, 1.0, 2.0, 3.0]"
2020-04-10T00:00:00+00:00,Udinese,"[4.0, 1.0, 2.0, 3.0, 4.0]"
2020-04-18T00:00:00+00:00,Udinese,"[1.0, 2.0, 3.0, 4.0, 5.0]"
2020-04-21T00:00:00+00:00,Udinese,"[2.0, 3.0, 4.0, 5.0, 5.0]"
2020-04-25T00:00:00+00:00,Udinese,"[3.0, 4.0, 5.0, 5.0, 2.0]"
2020-05-02T00:00:00+00:00,Udinese,"[4.0, 5.0, 5.0, 2.0, 2.0]"
2020-05-09T00:00:00+00:00,Udinese,"[5.0, 5.0, 2.0, 2.0, 3.0]"
2020-05-16T00:00:00+00:00,Udinese,"[5.0, 2.0, 2.0, 3.0, nan]"
2020-05-23T00:00:00+00:00,Udinese,"[2.0, 2.0, 3.0, nan, nan]"
2019-08-25T18:45:00+00:00,Cagliari,"[nan, nan, 2.0, 2.0, 2.0]"
2019-09-01T18:45:00+00:00,Cagliari,"[nan, 2.0, 2.0, 2.0, 1.0]"
2019-09-14T00:00:00+00:00,Cagliari,"[2.0, 2.0, 2.0, 1.0, 5.0]"
2019-09-21T00:00:00+00:00,Cagliari,"[2.0, 2.0, 1.0, 5.0, 2.0]"
2019-09-24T00:00:00+00:00,Cagliari,"[2.0, 1.0, 5.0, 2.0, 4.0]"
2019-09-28T00:00:00+00:00,Cagliari,"[1.0, 5.0, 2.0, 4.0, 2.0]"
2019-10-05T00:00:00+00:00,Cagliari,"[5.0, 2.0, 4.0, 2.0, 4.0]"
2019-10-19T00:00:00+00:00,Cagliari,"[2.0, 4.0, 2.0, 4.0, 3.0]"
2019-10-26T00:00:00+00:00,Cagliari,"[4.0, 2.0, 4.0, 3.0, 5.0]"
2019-10-29T00:00:00+00:00,Cagliari,"[2.0, 4.0, 3.0, 5.0, 2.0]"
2019-11-02T00:00:00+00:00,Cagliari,"[4.0, 3.0, 5.0, 2.0, 2.0]"
2019-11-09T00:00:00+00:00,Cagliari,"[3.0, 5.0, 2.0, 2.0, 3.0]"
2019-11-23T00:00:00+00:00,Cagliari,"[5.0, 2.0, 2.0, 3.0, 3.0]"
2019-11-30T00:00:00+00:00,Cagliari,"[2.0, 2.0, 3.0, 3.0, 4.0]"
2019-12-07T00:00:00+00:00,Cagliari,"[2.0, 3.0, 3.0, 4.0, 3.0]"
2019-12-14T00:00:00+00:00,Cagliari,"[3.0, 3.0, 4.0, 3.0, 5.0]"
2019-12-21T00:00:00+00:00,Cagliari,"[3.0, 4.0, 3.0, 5.0, 4.0]"
2020-01-04T00:00:00+00:00,Cagliari,"[4.0, 3.0, 5.0, 4.0, 2.0]"
2020-01-11T00:00:00+00:00,Cagliari,"[3.0, 5.0, 4.0, 2.0, 2.0]"
2020-01-18T00:00:00+00:00,Cagliari,"[5.0, 4.0, 2.0, 2.0, 2.0]"
2020-01-25T00:00:00+00:00,Cagliari,"[4.0, 2.0, 2.0, 2.0, 1.0]"
2020-02-01T00:00:00+00:00,Cagliari,"[2.0, 2.0, 2.0, 1.0, 5.0]"
2020-02-08T00:00:00+00:00,Cagliari,"[2.0, 2.0, 1.0, 5.0, 2.0]"
2020-02-15T00:00:00+00:00,Cagliari,"[2.0, 1.0, 5.0, 2.0, 4.0]"
2020-02-22T00:00:00+00:00,Cagliari,"[1.0, 5.0, 2.0, 4.0, 2.0]"
2020-02-29T00:00:00+00:00,Cagliari,"[5.0, 2.0, 4.0, 2.0, 4.0]"
2020-03-07T00:00:00+00:00,Cagliari,"[2.0, 4.0, 2.0, 4.0, 3.0]"
2020-03-14T00:00:00+00:00,Cagliari,"[4.0, 2.0, 4.0, 3.0, 5.0]"
2020-03-21T00:00:00+00:00,Cagliari,"[2.0, 4.0, 3.0, 5.0, 2.0]"
2020-04-04T00:00:00+00:00,Cagliari,"[4.0, 3.0, 5.0, 2.0, 2.0]"
2020-04-10T00:00:00+00:00,Cagliari,"[3.0, 5.0, 2.0, 2.0, 3.0]"
2020-04-18T00:00:00+00:00,Cagliari,"[5.0, 2.0, 2.0, 3.0, 3.0]"
2020-04-21T00:00:00+00:00,Cagliari,"[2.0, 2.0, 3.0, 3.0, 4.0]"
2020-04-25T00:00:00+00:00,Cagliari,"[2.0, 3.0, 3.0, 4.0, 3.0]"
2020-05-02T00:00:00+00:00,Cagliari,"[3.0, 3.0, 4.0, 3.0, 5.0]"
2020-05-09T00:00:00+00:00,Cagliari,"[3.0, 4.0, 3.0, 5.0, 4.0]"
2020-05-16T00:00:00+00:00,Cagliari,"[4.0, 3.0, 5.0, 4.0, nan]"
2020-05-23T00:00:00+00:00,Cagliari,"[3.0, 5.0, 4.0, nan, nan]"
2019-08-25T18:45:00+00:00,Verona,"[nan, nan, 3.0, 2.0, 4.0]"
2019-09-01T18:45:00+00:00,Verona,"[nan, 3.0, 2.0, 4.0, 5.0]"
2019-09-14T00:00:00+00:00,Verona,"[3.0, 2.0, 4.0, 5.0, 3.0]"
2019-09-21T00:00:00+00:00,Verona,"[2.0, 4.0, 5.0, 3.0, 2.0]"
2019-09-24T00:00:00+00:00,Verona,"[4.0, 5.0, 3.0, 2.0, 3.0]"
2019-09-28T00:00:00+00:00,Verona,"[5.0, 3.0, 2.0, 3.0, 5.0]"
2019-10-05T00:00:00+00:00,Verona,"[3.0, 2.0, 3.0, 5.0, 3.0]"
2019-10-19T00:00:00+00:00,Verona,"[2.0, 3.0, 5.0, 3.0, 2.0]"
2019-10-26T00:00:00+00:00,Verona,"[3.0, 5.0, 3.0, 2.0, 2.0]"
2019-10-29T00:00:00+00:00,Verona,"[5.0, 3.0, 2.0, 2.0, 2.0]"
2019-11-02T00:00:00+00:00,Verona,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2019-11-09T00:00:00+00:00,Verona,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2019-11-23T00:00:00+00:00,Verona,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2019-11-30T00:00:00+00:00,Verona,"[2.0, 2.0, 4.0, 5.0, 4.0]"
2019-12-07T00:00:00+00:00,Verona,"[2.0, 4.0, 5.0, 4.0, 4.0]"
2019-12-14T00:00:00+00:00,Verona,"[4.0, 5.0, 4.0, 4.0, 2.0]"
2019-12-21T00:00:00+00:00,Verona,"[5.0, 4.0, 4.0, 2.0, 1.0]"
2020-01-04T00:00:00+00:00,Verona,"[4.0, 4.0, 2.0, 1.0, 3.0]"
2020-01-11T00:00:00+00:00,Verona,"[4.0, 2.0, 1.0, 3.0, 2.0]"
2020-01-18T00:00:00+00:00,Verona,"[2.0, 1.0, 3.0, 2.0, 4.0]"
2020-01-25T00:00:00+00:00,Verona,"[1.0, 3.0, 2.0, 4.0, 5.0]"
2020-02-01T00:00:00+00:00,Verona,"[3.0, 2.0, 4.0, 5.0, 3.0]"
2020-02-08T00:00:00+00:00,Verona,"[2.0, 4.0, 5.0, 3.0, 2.0]"
2020-02-15T00:00:00+00:00,Verona,"[4.0, 5.0, 3.0, 2.0, 3.0]"
2020-02-22T00:00:00+00:00,Verona,"[5.0, 3.0, 2.0, 3.0, 5.0]"
2020-02-29T00:00:00+00:00,Verona,"[3.0, 2.0, 3.0, 5.0, 3.0]"
2020-03-07T00:00:00+00:00,Verona,"[2.0, 3.0, 5.0, 3.0, 2.0]"
2020-03-14T00:00:00+00:00,Verona,"[3.0, 5.0, 3.0, 2.0, 2.0]"
2020-03-21T00:00:00+00:00,Verona,"[5.0, 3.0, 2.0, 2.0, 2.0]"
2020-04-04T00:00:00+00:00,Verona,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2020-04-10T00:00:00+00:00,Verona,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2020-04-18T00:00:00+00:00,Verona,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2020-04-21T00:00:00+00:00,Verona,"[2.0, 2.0, 4.0, 5.0, 4.0]"
2020-04-25T00:00:00+00:00,Verona,"[2.0, 4.0, 5.0, 4.0, 4.0]"
2020-05-02T00:00:00+00:00,Verona,"[4.0, 5.0, 4.0, 4.0, 2.0]"
2020-05-09T00:00:00+00:00,Verona,"[5.0, 4.0, 4.0, 2.0, 1.0]"
2020-05-16T00:00:00+00:00,Verona,"[4.0, 4.0, 2.0, 1.0, nan]"
2020-05-23T00:00:00+00:00,Verona,"[4.0, 2.0, 1.0, nan, nan]"
2019-08-25T18:45:00+00:00,AS Roma,"[nan, nan, 1.0, 4.0, 3.0]"
2019-09-01T16:00:00+00:00,AS Roma,"[nan, 1.0, 4.0, 3.0, 3.0]"
2019-09-14T00:00:00+00:00,AS Roma,"[1.0, 4.0, 3.0, 3.0, 5.0]"
2019-09-21T00:00:00+00:00,AS Roma,"[4.0, 3.0, 3.0, 5.0, 2.0]"
2019-09-24T00:00:00+00:00,AS Roma,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2019-09-28T00:00:00+00:00,AS Roma,"[3.0, 5.0, 2.0, 2.0, 3.0]"
2019-10-05T00:00:00+00:00,AS Roma,"[5.0, 2.0, 2.0, 3.0, 4.0]"
2019-10-19T00:00:00+00:00,AS Roma,"[2.0, 2.0, 3.0, 4.0, 3.0]"
2019-10-26T00:00:00+00:00,AS Roma,"[2.0, 3.0, 4.0, 3.0, 5.0]"
2019-10-29T00:00:00+00:00,AS Roma,"[3.0, 4.0, 3.0, 5.0, 2.0]"
2019-11-02T00:00:00+00:00,AS Roma,"[4.0, 3.0, 5.0, 2.0, 2.0]"
2019-11-09T00:00:00+00:00,AS Roma,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-11-23T00:00:00+00:00,AS Roma,"[5.0, 2.0, 2.0, 2.0, 2.0]"
2019-11-30T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 2.0]"
2019-12-07T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 2.0]"
2019-12-14T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2019-12-21T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2020-01-04T00:00:00+00:00,AS Roma,"[2.0, 2.0, 4.0, 5.0, 1.0]"
2020-01-11T00:00:00+00:00,AS Roma,"[2.0, 4.0, 5.0, 1.0, 4.0]"
2020-01-18T00:00:00+00:00,AS Roma,"[4.0, 5.0, 1.0, 4.0, 3.0]"
2020-01-25T00:00:00+00:00,AS Roma,"[5.0, 1.0, 4.0, 3.0, 3.0]"
2020-02-01T00:00:00+00:00,AS Roma,"[1.0, 4.0, 3.0, 3.0, 5.0]"
2020-02-08T00:00:00+00:00,AS Roma,"[4.0, 3.0, 3.0, 5.0, 2.0]"
2020-02-15T00:00:00+00:00,AS Roma,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2020-02-22T00:00:00+00:00,AS Roma,"[3.0, 5.0, 2.0, 2.0, 3.0]"
2020-02-29T00:00:00+00:00,AS Roma,"[5.0, 2.0, 2.0, 3.0, 4.0]"
2020-03-07T00:00:00+00:00,AS Roma,"[2.0, 2.0, 3.0, 4.0, 3.0]"
2020-03-14T00:00:00+00:00,AS Roma,"[2.0, 3.0, 4.0, 3.0, 5.0]"
2020-03-21T00:00:00+00:00,AS Roma,"[3.0, 4.0, 3.0, 5.0, 2.0]"
2020-04-04T00:00:00+00:00,AS Roma,"[4.0, 3.0, 5.0, 2.0, 2.0]"
2020-04-10T00:00:00+00:00,AS Roma,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2020-04-18T00:00:00+00:00,AS Roma,"[5.0, 2.0, 2.0, 2.0, 2.0]"
2020-04-21T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 2.0]"
2020-04-25T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 2.0]"
2020-05-02T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2020-05-09T00:00:00+00:00,AS Roma,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2020-05-16T00:00:00+00:00,AS Roma,"[2.0, 2.0, 4.0, 5.0, nan]"
2020-05-23T00:00:00+00:00,AS Roma,"[2.0, 4.0, 5.0, nan, nan]"
2019-08-25T18:45:00+00:00,Sampdoria,"[nan, nan, 4.0, 3.0, 5.0]"
2019-09-01T18:45:00+00:00,Sampdoria,"[nan, 4.0, 3.0, 5.0, 4.0]"
2019-09-14T00:00:00+00:00,Sampdoria,"[4.0, 3.0, 5.0, 4.0, 2.0]"
2019-09-21T00:00:00+00:00,Sampdoria,"[3.0, 5.0, 4.0, 2.0, 2.0]"
2019-09-24T00:00:00+00:00,Sampdoria,"[5.0, 4.0, 2.0, 2.0, 2.0]"
2019-09-28T00:00:00+00:00,Sampdoria,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2019-10-05T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2019-10-19T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 4.0, 3.0, 2.0]"
2019-10-26T00:00:00+00:00,Sampdoria,"[2.0, 4.0, 3.0, 2.0, 2.0]"
2019-10-29T00:00:00+00:00,Sampdoria,"[4.0, 3.0, 2.0, 2.0, 5.0]"
2019-11-02T00:00:00+00:00,Sampdoria,"[3.0, 2.0, 2.0, 5.0, 3.0]"
2019-11-09T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2019-11-23T00:00:00+00:00,Sampdoria,"[2.0, 5.0, 3.0, 2.0, 2.0]"
2019-11-30T00:00:00+00:00,Sampdoria,"[5.0, 3.0, 2.0, 2.0, 1.0]"
2019-12-07T00:00:00+00:00,Sampdoria,"[3.0, 2.0, 2.0, 1.0, 5.0]"
2019-12-14T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 1.0, 5.0, 4.0]"
2019-12-21T00:00:00+00:00,Sampdoria,"[2.0, 1.0, 5.0, 4.0, 2.0]"
2020-01-04T00:00:00+00:00,Sampdoria,"[1.0, 5.0, 4.0, 2.0, 4.0]"
2020-01-11T00:00:00+00:00,Sampdoria,"[5.0, 4.0, 2.0, 4.0, 3.0]"
2020-01-18T00:00:00+00:00,Sampdoria,"[4.0, 2.0, 4.0, 3.0, 5.0]"
2020-01-25T00:00:00+00:00,Sampdoria,"[2.0, 4.0, 3.0, 5.0, 4.0]"
2020-02-01T00:00:00+00:00,Sampdoria,"[4.0, 3.0, 5.0, 4.0, 2.0]"
2020-02-08T00:00:00+00:00,Sampdoria,"[3.0, 5.0, 4.0, 2.0, 2.0]"
2020-02-15T00:00:00+00:00,Sampdoria,"[5.0, 4.0, 2.0, 2.0, 2.0]"
2020-02-22T00:00:00+00:00,Sampdoria,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2020-02-29T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2020-03-07T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 4.0, 3.0, 2.0]"
2020-03-14T00:00:00+00:00,Sampdoria,"[2.0, 4.0, 3.0, 2.0, 2.0]"
2020-03-21T00:00:00+00:00,Sampdoria,"[4.0, 3.0, 2.0, 2.0, 5.0]"
2020-04-04T00:00:00+00:00,Sampdoria,"[3.0, 2.0, 2.0, 5.0, 3.0]"
2020-04-10T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2020-04-18T00:00:00+00:00,Sampdoria,"[2.0, 5.0, 3.0, 2.0, 2.0]"
2020-04-21T00:00:00+00:00,Sampdoria,"[5.0, 3.0, 2.0, 2.0, 1.0]"
2020-04-25T00:00:00+00:00,Sampdoria,"[3.0, 2.0, 2.0, 1.0, 5.0]"
2020-05-02T00:00:00+00:00,Sampdoria,"[2.0, 2.0, 1.0, 5.0, 4.0]"
2020-05-09T00:00:00+00:00,Sampdoria,"[2.0, 1.0, 5.0, 4.0, 2.0]"
2020-05-16T00:00:00+00:00,Sampdoria,"[1.0, 5.0, 4.0, 2.0, nan]"
2020-05-23T00:00:00+00:00,Sampdoria,"[5.0, 4.0, 2.0, nan, nan]"
2019-08-25T18:45:00+00:00,Spal,"[nan, nan, 5.0, 3.0, 4.0]"
2019-08-30T18:45:00+00:00,Spal,"[nan, 5.0, 3.0, 4.0, 3.0]"
2019-09-14T00:00:00+00:00,Spal,"[5.0, 3.0, 4.0, 3.0, 2.0]"
2019-09-21T00:00:00+00:00,Spal,"[3.0, 4.0, 3.0, 2.0, 5.0]"
2019-09-24T00:00:00+00:00,Spal,"[4.0, 3.0, 2.0, 5.0, 2.0]"
2019-09-28T00:00:00+00:00,Spal,"[3.0, 2.0, 5.0, 2.0, 2.0]"
2019-10-05T00:00:00+00:00,Spal,"[2.0, 5.0, 2.0, 2.0, 5.0]"
2019-10-19T00:00:00+00:00,Spal,"[5.0, 2.0, 2.0, 5.0, 4.0]"
2019-10-26T00:00:00+00:00,Spal,"[2.0, 2.0, 5.0, 4.0, 3.0]"
2019-10-29T00:00:00+00:00,Spal,"[2.0, 5.0, 4.0, 3.0, 3.0]"
2019-11-02T00:00:00+00:00,Spal,"[5.0, 4.0, 3.0, 3.0, 1.0]"
2019-11-09T00:00:00+00:00,Spal,"[4.0, 3.0, 3.0, 1.0, 2.0]"
