time,team,fiveFixtures
2020-02-21T00:00:00+00:00,Hertha Berlin,"[2.0, 2.0, 2.0, 3.0, 4.0]"
2020-02-28T00:00:00+00:00,Hertha Berlin,"[2.0, 2.0, 3.0, 4.0, 2.0]"
2020-03-06T00:00:00+00:00,Hertha Berlin,"[2.0, 3.0, 4.0, 2.0, 2.0]"
2020-03-13T00:00:00+00:00,Hertha Berlin,"[3.0, 4.0, 2.0, 2.0, 5.0]"
2020-03-20T00:00:00+00:00,Hertha Berlin,"[4.0, 2.0, 2.0, 5.0, 2.0]"
2020-04-03T00:00:00+00:00,Hertha Berlin,"[2.0, 2.0, 5.0, 2.0, 5.0]"
2020-04-10T00:00:00+00:00,Hertha Berlin,"[2.0, 5.0, 2.0, 5.0, 4.0]"
2020-04-17T00:00:00+00:00,Hertha Berlin,"[5.0, 2.0, 5.0, 4.0, 2.0]"
2020-04-24T00:00:00+00:00,Hertha Berlin,"[2.0, 5.0, 4.0, 2.0, 2.0]"
2020-05-01T00:00:00+00:00,Hertha Berlin,"[5.0, 4.0, 2.0, 2.0, 4.0]"
2020-05-09T13:30:00+00:00,Hertha Berlin,"[4.0, 2.0, 2.0, 4.0, nan]"
2020-05-16T13:30:00+00:00,Hertha Berlin,"[2.0, 2.0, 4.0, nan, nan]"
