time,team,fiveFixtures
2018-12-08T19:00:00+00:00,Dijon,"[1.0, 3.0, 4.0, 2.0, 3.0]"
2018-12-22T20:00:00+00:00,Dijon,"[3.0, 4.0, 2.0, 3.0, 4.0]"
2019-01-13T16:00:00+00:00,Dijon,"[4.0, 2.0, 3.0, 4.0, 5.0]"
2019-01-20T18:00:00+00:00,Dijon,"[2.0, 3.0, 4.0, 5.0, 2.0]"
2019-01-26T19:00:00+00:00,Dijon,"[3.0, 4.0, 5.0, 2.0, 5.0]"
2019-02-02T19:00:00+00:00,Dijon,"[4.0, 5.0, 2.0, 5.0, 2.0]"
2019-02-08T19:45:00+00:00,Dijon,"[5.0, 2.0, 5.0, 2.0, 2.0]"
2019-02-15T18:00:00+00:00,Dijon,"[2.0, 5.0, 2.0, 2.0, 1.0]"
2019-02-22T18:00:00+00:00,Dijon,"[5.0, 2.0, 2.0, 1.0, 2.0]"
2019-03-03T14:00:00+00:00,Dijon,"[2.0, 2.0, 1.0, 2.0, 5.0]"
2019-03-09T19:00:00+00:00,Dijon,"[2.0, 1.0, 2.0, 5.0, 3.0]"
2019-03-12T18:00:00+00:00,Dijon,"[1.0, 2.0, 5.0, 3.0, 4.0]"
2019-03-16T19:00:00+00:00,Dijon,"[2.0, 5.0, 3.0, 4.0, 2.0]"
2019-03-31T13:00:00+00:00,Dijon,"[5.0, 3.0, 4.0, 2.0, 2.0]"
2019-04-06T15:00:00+00:00,Dijon,"[3.0, 4.0, 2.0, 2.0, 4.0]"
2019-04-12T17:00:00+00:00,Dijon,"[4.0, 2.0, 2.0, 4.0, 2.0]"
2019-04-19T17:00:00+00:00,Dijon,"[2.0, 2.0, 4.0, 2.0, 3.0]"
2019-04-28T13:00:00+00:00,Dijon,"[2.0, 4.0, 2.0, 3.0, 2.0]"
2019-05-05T13:00:00+00:00,Dijon,"[4.0, 2.0, 3.0, 2.0, 5.0]"
2019-05-11T18:00:00+00:00,Dijon,"[2.0, 3.0, 2.0, 5.0, 1.0]"
2019-05-18T19:00:00+00:00,Dijon,"[3.0, 2.0, 5.0, 1.0, nan]"
2019-05-24T19:05:00+00:00,Dijon,"[2.0, 5.0, 1.0, nan, nan]"
2018-08-11T15:00:00+00:00,Monaco,"[nan, nan, 3.0, 1.0, 4.0]"
2018-08-18T18:00:00+00:00,Monaco,"[nan, 3.0, 1.0, 4.0, 5.0]"
2018-08-26T15:00:00+00:00,Monaco,"[3.0, 1.0, 4.0, 5.0, 1.0]"
2018-09-02T19:00:00+00:00,Monaco,"[1.0, 4.0, 5.0, 1.0, 2.0]"
2018-09-15T18:00:00+00:00,Monaco,"[4.0, 5.0, 1.0, 2.0, 2.0]"
2018-09-21T18:45:00+00:00,Monaco,"[5.0, 1.0, 2.0, 2.0, 2.0]"
2018-09-25T17:00:00+00:00,Monaco,"[1.0, 2.0, 2.0, 2.0, 4.0]"
2018-09-28T18:45:00+00:00,Monaco,"[2.0, 2.0, 2.0, 4.0, 2.0]"
2018-10-07T15:00:00+00:00,Monaco,"[2.0, 2.0, 4.0, 2.0, 3.0]"
2018-10-20T18:00:00+00:00,Monaco,"[2.0, 4.0, 2.0, 3.0, 2.0]"
2018-10-27T18:00:00+00:00,Monaco,"[4.0, 2.0, 3.0, 2.0, 5.0]"
2018-11-03T19:00:00+00:00,Monaco,"[2.0, 3.0, 2.0, 5.0, 2.0]"
2018-11-11T20:00:00+00:00,Monaco,"[3.0, 2.0, 5.0, 2.0, 3.0]"
2018-11-24T19:00:00+00:00,Monaco,"[2.0, 5.0, 2.0, 3.0, 2.0]"
2018-12-01T19:00:00+00:00,Monaco,"[5.0, 2.0, 3.0, 2.0, 2.0]"
2018-12-04T18:00:00+00:00,Monaco,"[2.0, 3.0, 2.0, 2.0, 3.0]"
2018-12-16T20:00:00+00:00,Monaco,"[3.0, 2.0, 2.0, 3.0, 5.0]"
2018-12-22T20:00:00+00:00,Monaco,"[2.0, 2.0, 3.0, 5.0, 4.0]"
2019-01-13T20:00:00+00:00,Monaco,"[2.0, 3.0, 5.0, 4.0, 2.0]"
2019-01-16T18:00:00+00:00,Monaco,"[3.0, 5.0, 4.0, 2.0, 3.0]"
2019-01-19T19:00:00+00:00,Monaco,"[5.0, 4.0, 2.0, 3.0, 1.0]"
2019-01-26T19:00:00+00:00,Monaco,"[4.0, 2.0, 3.0, 1.0, 3.0]"
2019-02-02T19:00:00+00:00,Monaco,"[2.0, 3.0, 1.0, 3.0, 3.0]"
2019-02-10T14:00:00+00:00,Monaco,"[3.0, 1.0, 3.0, 3.0, 2.0]"
2019-02-16T19:00:00+00:00,Monaco,"[1.0, 3.0, 3.0, 2.0, 2.0]"
2019-02-24T20:00:00+00:00,Monaco,"[3.0, 3.0, 2.0, 2.0, 4.0]"
2019-03-02T19:00:00+00:00,Monaco,"[3.0, 2.0, 2.0, 4.0, 1.0]"
2019-03-09T19:00:00+00:00,Monaco,"[2.0, 2.0, 4.0, 1.0, 2.0]"
2019-03-15T19:45:00+00:00,Monaco,"[2.0, 4.0, 1.0, 2.0, 3.0]"
2019-03-31T13:00:00+00:00,Monaco,"[4.0, 1.0, 2.0, 3.0, 2.0]"
2019-04-06T18:00:00+00:00,Monaco,"[1.0, 2.0, 3.0, 2.0, 5.0]"
2019-04-13T18:00:00+00:00,Monaco,"[2.0, 3.0, 2.0, 5.0, 4.0]"
2019-04-21T19:00:00+00:00,Monaco,"[3.0, 2.0, 5.0, 4.0, 2.0]"
2019-05-01T17:00:00+00:00,Monaco,"[2.0, 5.0, 4.0, 2.0, 2.0]"
2019-05-05T15:00:00+00:00,Monaco,"[5.0, 4.0, 2.0, 2.0, 2.0]"
2019-05-11T18:00:00+00:00,Monaco,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2019-05-18T19:00:00+00:00,Monaco,"[2.0, 2.0, 2.0, 4.0, nan]"
2019-05-24T19:05:00+00:00,Monaco,"[2.0, 2.0, 4.0, nan, nan]"
2018-08-11T18:00:00+00:00,Rennes,"[nan, nan, 1.0, 2.0, 5.0]"
2018-08-18T18:00:00+00:00,Rennes,"[nan, 1.0, 2.0, 5.0, 4.0]"
2018-08-26T19:00:00+00:00,Rennes,"[1.0, 2.0, 5.0, 4.0, 4.0]"
2018-09-02T15:00:00+00:00,Rennes,"[2.0, 5.0, 4.0, 4.0, 5.0]"
2018-09-14T17:00:00+00:00,Rennes,"[5.0, 4.0, 4.0, 5.0, 2.0]"
2018-09-23T13:00:00+00:00,Rennes,"[4.0, 4.0, 5.0, 2.0, 1.0]"
2018-09-26T17:00:00+00:00,Rennes,"[4.0, 5.0, 2.0, 1.0, 5.0]"
2018-09-30T13:00:00+00:00,Rennes,"[5.0, 2.0, 1.0, 5.0, 2.0]"
2018-10-07T15:00:00+00:00,Rennes,"[2.0, 1.0, 5.0, 2.0, 2.0]"
2018-10-21T15:00:00+00:00,Rennes,"[1.0, 5.0, 2.0, 2.0, 2.0]"
2018-10-28T14:00:00+00:00,Rennes,"[5.0, 2.0, 2.0, 2.0, 3.0]"
2018-11-03T19:00:00+00:00,Rennes,"[2.0, 2.0, 2.0, 3.0, 3.0]"
2018-11-11T16:00:00+00:00,Rennes,"[2.0, 2.0, 3.0, 3.0, 2.0]"
2018-11-25T14:00:00+00:00,Rennes,"[2.0, 3.0, 3.0, 2.0, 2.0]"
2018-12-02T16:00:00+00:00,Rennes,"[3.0, 3.0, 2.0, 2.0, 3.0]"
2018-12-05T18:00:00+00:00,Rennes,"[3.0, 2.0, 2.0, 3.0, 2.0]"
2018-12-08T19:00:00+00:00,Rennes,"[2.0, 2.0, 3.0, 2.0, 3.0]"
2018-12-22T20:00:00+00:00,Rennes,"[2.0, 3.0, 2.0, 3.0, 3.0]"
2019-01-13T14:00:00+00:00,Rennes,"[3.0, 2.0, 3.0, 3.0, 3.0]"
2019-01-16T18:00:00+00:00,Rennes,"[2.0, 3.0, 3.0, 3.0, 5.0]"
2019-01-20T14:00:00+00:00,Rennes,"[3.0, 3.0, 3.0, 5.0, 2.0]"
2019-01-27T20:00:00+00:00,Rennes,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2019-02-02T19:00:00+00:00,Rennes,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-02-10T16:00:00+00:00,Rennes,"[5.0, 2.0, 2.0, 2.0, 5.0]"
2019-02-17T16:00:00+00:00,Rennes,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2019-02-24T16:00:00+00:00,Rennes,"[2.0, 2.0, 5.0, 2.0, 4.0]"
2019-03-10T16:00:00+00:00,Rennes,"[2.0, 5.0, 2.0, 4.0, 2.0]"
2019-03-17T16:00:00+00:00,Rennes,"[5.0, 2.0, 4.0, 2.0, 2.0]"
2019-03-29T19:45:00+00:00,Rennes,"[2.0, 4.0, 2.0, 2.0, 2.0]"
2019-04-06T18:00:00+00:00,Rennes,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2019-04-09T17:00:00+00:00,Rennes,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2019-04-14T13:00:00+00:00,Rennes,"[2.0, 2.0, 4.0, 3.0, 5.0]"
2019-04-19T17:00:00+00:00,Rennes,"[2.0, 4.0, 3.0, 5.0, 1.0]"
2019-05-01T17:00:00+00:00,Rennes,"[4.0, 3.0, 5.0, 1.0, 3.0]"
2019-05-05T13:00:00+00:00,Rennes,"[3.0, 5.0, 1.0, 3.0, 2.0]"
2019-05-12T13:00:00+00:00,Rennes,"[5.0, 1.0, 3.0, 2.0, 1.0]"
2019-05-18T19:00:00+00:00,Rennes,"[1.0, 3.0, 2.0, 1.0, nan]"
2019-05-24T19:05:00+00:00,Rennes,"[3.0, 2.0, 1.0, nan, nan]"
2018-08-12T15:00:00+00:00,Strasbourg,"[nan, nan, 4.0, 2.0, 2.0]"
2018-08-19T13:00:00+00:00,Strasbourg,"[nan, 4.0, 2.0, 2.0, 3.0]"
2018-08-24T18:45:00+00:00,Strasbourg,"[4.0, 2.0, 2.0, 3.0, 3.0]"
2018-09-01T18:00:00+00:00,Strasbourg,"[2.0, 2.0, 3.0, 3.0, 2.0]"
2018-09-15T18:00:00+00:00,Strasbourg,"[2.0, 3.0, 3.0, 2.0, 5.0]"
2018-09-22T18:00:00+00:00,Strasbourg,"[3.0, 3.0, 2.0, 5.0, 3.0]"
2018-09-26T17:00:00+00:00,Strasbourg,"[3.0, 2.0, 5.0, 3.0, 2.0]"
2018-09-29T18:00:00+00:00,Strasbourg,"[2.0, 5.0, 3.0, 2.0, 5.0]"
2018-10-06T18:00:00+00:00,Strasbourg,"[5.0, 3.0, 2.0, 5.0, 3.0]"
2018-10-20T18:00:00+00:00,Strasbourg,"[3.0, 2.0, 5.0, 3.0, 1.0]"
2018-10-27T18:00:00+00:00,Strasbourg,"[2.0, 5.0, 3.0, 1.0, 1.0]"
2018-11-03T19:00:00+00:00,Strasbourg,"[5.0, 3.0, 1.0, 1.0, 2.0]"
2018-11-09T19:45:00+00:00,Strasbourg,"[3.0, 1.0, 1.0, 2.0, 4.0]"
2018-11-24T19:00:00+00:00,Strasbourg,"[1.0, 1.0, 2.0, 4.0, 5.0]"
2018-12-02T16:00:00+00:00,Strasbourg,"[1.0, 2.0, 4.0, 5.0, 2.0]"
2018-12-05T20:00:00+00:00,Strasbourg,"[2.0, 4.0, 5.0, 2.0, 2.0]"
2018-12-09T14:00:00+00:00,Strasbourg,"[4.0, 5.0, 2.0, 2.0, 4.0]"
2018-12-15T19:00:00+00:00,Strasbourg,"[5.0, 2.0, 2.0, 4.0, 1.0]"
2018-12-22T20:00:00+00:00,Strasbourg,"[2.0, 2.0, 4.0, 1.0, 5.0]"
2019-01-13T16:00:00+00:00,Strasbourg,"[2.0, 4.0, 1.0, 5.0, 4.0]"
2019-01-19T19:00:00+00:00,Strasbourg,"[4.0, 1.0, 5.0, 4.0, 2.0]"
2019-01-26T19:00:00+00:00,Strasbourg,"[1.0, 5.0, 4.0, 2.0, 2.0]"
2019-02-09T19:00:00+00:00,Strasbourg,"[5.0, 4.0, 2.0, 2.0, 2.0]"
2019-02-13T18:00:00+00:00,Strasbourg,"[4.0, 2.0, 2.0, 2.0, 1.0]"
2019-02-17T14:00:00+00:00,Strasbourg,"[2.0, 2.0, 2.0, 1.0, 4.0]"
2019-02-22T19:45:00+00:00,Strasbourg,"[2.0, 2.0, 1.0, 4.0, 2.0]"
2019-03-03T14:00:00+00:00,Strasbourg,"[2.0, 1.0, 4.0, 2.0, 2.0]"
2019-03-09T16:00:00+00:00,Strasbourg,"[1.0, 4.0, 2.0, 2.0, 2.0]"
2019-03-16T19:00:00+00:00,Strasbourg,"[4.0, 2.0, 2.0, 2.0, 5.0]"
2019-04-03T17:00:00+00:00,Strasbourg,"[2.0, 2.0, 2.0, 5.0, 3.0]"
2019-04-07T19:00:00+00:00,Strasbourg,"[2.0, 2.0, 5.0, 3.0, 3.0]"
2019-04-13T18:00:00+00:00,Strasbourg,"[2.0, 5.0, 3.0, 3.0, 2.0]"
2019-04-20T18:00:00+00:00,Strasbourg,"[5.0, 3.0, 3.0, 2.0, 5.0]"
2019-04-28T13:00:00+00:00,Strasbourg,"[3.0, 3.0, 2.0, 5.0, 3.0]"
2019-05-03T18:45:00+00:00,Strasbourg,"[3.0, 2.0, 5.0, 3.0, 4.0]"
2019-05-11T18:00:00+00:00,Strasbourg,"[2.0, 5.0, 3.0, 4.0, 3.0]"
2019-05-18T19:00:00+00:00,Strasbourg,"[5.0, 3.0, 4.0, 3.0, nan]"
2019-05-24T19:05:00+00:00,Strasbourg,"[3.0, 4.0, 3.0, nan, nan]"
2018-08-10T18:45:00+00:00,Toulouse,"[nan, nan, 5.0, 4.0, 2.0]"
2018-08-19T15:00:00+00:00,Toulouse,"[nan, 5.0, 4.0, 2.0, 3.0]"
2018-08-25T18:00:00+00:00,Toulouse,"[5.0, 4.0, 2.0, 3.0, 5.0]"
2018-09-01T18:00:00+00:00,Toulouse,"[4.0, 2.0, 3.0, 5.0, 2.0]"
2018-09-15T18:00:00+00:00,Toulouse,"[2.0, 3.0, 5.0, 2.0, 2.0]"
2018-09-22T18:00:00+00:00,Toulouse,"[3.0, 5.0, 2.0, 2.0, 4.0]"
2018-09-25T19:00:00+00:00,Toulouse,"[5.0, 2.0, 2.0, 4.0, 4.0]"
2018-09-30T13:00:00+00:00,Toulouse,"[2.0, 2.0, 4.0, 4.0, 3.0]"
2018-10-05T18:45:00+00:00,Toulouse,"[2.0, 4.0, 4.0, 3.0, 3.0]"
2018-10-20T18:00:00+00:00,Toulouse,"[4.0, 4.0, 3.0, 3.0, 2.0]"
2018-10-27T18:00:00+00:00,Toulouse,"[4.0, 3.0, 3.0, 2.0, 2.0]"
2018-11-03T19:00:00+00:00,Toulouse,"[3.0, 3.0, 2.0, 2.0, 5.0]"
2018-11-10T19:00:00+00:00,Toulouse,"[3.0, 2.0, 2.0, 5.0, 3.0]"
2018-11-24T16:00:00+00:00,Toulouse,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2018-12-02T14:00:00+00:00,Toulouse,"[2.0, 5.0, 3.0, 2.0, 2.0]"
2018-12-05T18:00:00+00:00,Toulouse,"[5.0, 3.0, 2.0, 2.0, 1.0]"
2018-12-18T18:30:00+00:00,Toulouse,"[3.0, 2.0, 2.0, 1.0, 2.0]"
2018-12-22T20:00:00+00:00,Toulouse,"[2.0, 2.0, 1.0, 2.0, 2.0]"
2019-01-13T16:00:00+00:00,Toulouse,"[2.0, 1.0, 2.0, 2.0, 2.0]"
2019-01-16T18:00:00+00:00,Toulouse,"[1.0, 2.0, 2.0, 2.0, 2.0]"
2019-01-19T19:00:00+00:00,Toulouse,"[2.0, 2.0, 2.0, 2.0, 5.0]"
2019-01-27T19:00:00+00:00,Toulouse,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2019-02-02T19:00:00+00:00,Toulouse,"[2.0, 2.0, 5.0, 2.0, 4.0]"
2019-02-10T14:00:00+00:00,Toulouse,"[2.0, 5.0, 2.0, 4.0, 2.0]"
2019-02-17T14:00:00+00:00,Toulouse,"[5.0, 2.0, 4.0, 2.0, 2.0]"
2019-02-24T14:00:00+00:00,Toulouse,"[2.0, 4.0, 2.0, 2.0, 3.0]"
2019-03-03T16:00:00+00:00,Toulouse,"[4.0, 2.0, 2.0, 3.0, 4.0]"
2019-03-10T14:00:00+00:00,Toulouse,"[2.0, 2.0, 3.0, 4.0, 5.0]"
2019-03-15T18:00:00+00:00,Toulouse,"[2.0, 3.0, 4.0, 5.0, 3.0]"
2019-03-31T19:00:00+00:00,Toulouse,"[3.0, 4.0, 5.0, 3.0, 3.0]"
2019-04-07T13:00:00+00:00,Toulouse,"[4.0, 5.0, 3.0, 3.0, 1.0]"
2019-04-14T13:00:00+00:00,Toulouse,"[5.0, 3.0, 3.0, 1.0, 2.0]"
2019-04-21T13:00:00+00:00,Toulouse,"[3.0, 3.0, 1.0, 2.0, 4.0]"
2019-04-28T15:00:00+00:00,Toulouse,"[3.0, 1.0, 2.0, 4.0, 2.0]"
2019-05-05T13:00:00+00:00,Toulouse,"[1.0, 2.0, 4.0, 2.0, 5.0]"
2019-05-11T18:00:00+00:00,Toulouse,"[2.0, 4.0, 2.0, 5.0, 3.0]"
2019-05-18T19:00:00+00:00,Toulouse,"[4.0, 2.0, 5.0, 3.0, nan]"
2019-05-24T19:05:00+00:00,Toulouse,"[2.0, 5.0, 3.0, nan, nan]"
2018-08-11T18:00:00+00:00,Nimes,"[nan, nan, 2.0, 5.0, 1.0]"
2018-08-19T19:00:00+00:00,Nimes,"[nan, 2.0, 5.0, 1.0, 5.0]"
2018-08-25T18:00:00+00:00,Nimes,"[2.0, 5.0, 1.0, 5.0, 4.0]"
2018-09-01T15:00:00+00:00,Nimes,"[5.0, 1.0, 5.0, 4.0, 5.0]"
2018-09-16T15:00:00+00:00,Nimes,"[1.0, 5.0, 4.0, 5.0, 3.0]"
2018-09-21T18:45:00+00:00,Nimes,"[5.0, 4.0, 5.0, 3.0, 3.0]"
2018-09-26T17:00:00+00:00,Nimes,"[4.0, 5.0, 3.0, 3.0, 2.0]"
2018-09-30T15:00:00+00:00,Nimes,"[5.0, 3.0, 3.0, 2.0, 2.0]"
2018-10-06T18:00:00+00:00,Nimes,"[3.0, 3.0, 2.0, 2.0, 2.0]"
2018-10-19T18:45:00+00:00,Nimes,"[3.0, 2.0, 2.0, 2.0, 3.0]"
2018-10-26T18:45:00+00:00,Nimes,"[2.0, 2.0, 2.0, 3.0, 4.0]"
2018-11-03T19:00:00+00:00,Nimes,"[2.0, 2.0, 3.0, 4.0, 2.0]"
2018-11-10T19:00:00+00:00,Nimes,"[2.0, 3.0, 4.0, 2.0, 2.0]"
2018-11-24T19:00:00+00:00,Nimes,"[3.0, 4.0, 2.0, 2.0, 2.0]"
2018-12-01T19:00:00+00:00,Nimes,"[4.0, 2.0, 2.0, 2.0, 1.0]"
2018-12-05T18:00:00+00:00,Nimes,"[2.0, 2.0, 2.0, 1.0, 4.0]"
2018-12-16T14:00:00+00:00,Nimes,"[2.0, 2.0, 1.0, 4.0, 3.0]"
2018-12-22T20:00:00+00:00,Nimes,"[2.0, 1.0, 4.0, 3.0, 1.0]"
2019-01-16T18:00:00+00:00,Nimes,"[1.0, 4.0, 3.0, 1.0, 2.0]"
2019-01-19T19:00:00+00:00,Nimes,"[4.0, 3.0, 1.0, 2.0, 4.0]"
2019-01-23T18:00:00+00:00,Nimes,"[3.0, 1.0, 2.0, 4.0, 3.0]"
2019-01-26T19:00:00+00:00,Nimes,"[1.0, 2.0, 4.0, 3.0, 3.0]"
2019-02-03T14:00:00+00:00,Nimes,"[2.0, 4.0, 3.0, 3.0, 3.0]"
2019-02-10T14:00:00+00:00,Nimes,"[4.0, 3.0, 3.0, 3.0, 5.0]"
2019-02-15T18:00:00+00:00,Nimes,"[3.0, 3.0, 3.0, 5.0, 2.0]"
2019-02-23T16:00:00+00:00,Nimes,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2019-03-09T19:00:00+00:00,Nimes,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-03-16T19:00:00+00:00,Nimes,"[5.0, 2.0, 2.0, 2.0, 2.0]"
2019-04-01T18:30:00+00:00,Nimes,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2019-04-06T18:00:00+00:00,Nimes,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2019-04-09T17:00:00+00:00,Nimes,"[2.0, 2.0, 4.0, 5.0, 4.0]"
2019-04-13T15:00:00+00:00,Nimes,"[2.0, 4.0, 5.0, 4.0, 1.0]"
2019-04-20T18:00:00+00:00,Nimes,"[4.0, 5.0, 4.0, 1.0, 2.0]"
2019-04-28T13:00:00+00:00,Nimes,"[5.0, 4.0, 1.0, 2.0, 5.0]"
2019-05-04T18:00:00+00:00,Nimes,"[4.0, 1.0, 2.0, 5.0, 3.0]"
2019-05-11T18:00:00+00:00,Nimes,"[1.0, 2.0, 5.0, 3.0, 2.0]"
2019-05-18T19:00:00+00:00,Nimes,"[2.0, 5.0, 3.0, 2.0, nan]"
2019-05-24T19:05:00+00:00,Nimes,"[5.0, 3.0, 2.0, nan, nan]"
