time,team,fiveFixtures
2020-05-02T00:00:00+00:00,Sevilla,"[2.0, 2.0, 3.0, 2.0, 2.0]"
2020-05-09T00:00:00+00:00,Sevilla,"[2.0, 3.0, 2.0, 2.0, 3.0]"
2020-05-12T00:00:00+00:00,Sevilla,"[3.0, 2.0, 2.0, 3.0, 5.0]"
2020-05-16T00:00:00+00:00,Sevilla,"[2.0, 2.0, 3.0, 5.0, nan]"
2020-05-23T00:00:00+00:00,Sevilla,"[2.0, 3.0, 5.0, nan, nan]"
2019-08-17T17:00:00+00:00,Real Sociedad,"[nan, nan, 5.0, 2.0, 2.0]"
2019-08-25T15:00:00+00:00,Real Sociedad,"[nan, 5.0, 2.0, 2.0, 5.0]"
2019-08-30T20:00:00+00:00,Real Sociedad,"[5.0, 2.0, 2.0, 5.0, 4.0]"
2019-09-14T16:30:00+00:00,Real Sociedad,"[2.0, 2.0, 5.0, 4.0, 3.0]"
2019-09-21T12:00:00+00:00,Real Sociedad,"[2.0, 5.0, 4.0, 3.0, 4.0]"
2019-09-26T19:00:00+00:00,Real Sociedad,"[5.0, 4.0, 3.0, 4.0, 4.0]"
2019-09-29T19:00:00+00:00,Real Sociedad,"[4.0, 3.0, 4.0, 4.0, 3.0]"
2019-10-05T00:00:00+00:00,Real Sociedad,"[3.0, 4.0, 4.0, 3.0, 2.0]"
2019-10-19T00:00:00+00:00,Real Sociedad,"[4.0, 4.0, 3.0, 2.0, 2.0]"
2019-10-26T00:00:00+00:00,Real Sociedad,"[4.0, 3.0, 2.0, 2.0, 2.0]"
2019-10-29T00:00:00+00:00,Real Sociedad,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2019-11-02T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 2.0, 2.0, 5.0]"
2019-11-09T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 2.0, 5.0, 3.0]"
2019-11-23T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2019-11-30T00:00:00+00:00,Real Sociedad,"[2.0, 5.0, 3.0, 2.0, 5.0]"
2019-12-07T00:00:00+00:00,Real Sociedad,"[5.0, 3.0, 2.0, 5.0, 2.0]"
2019-12-14T00:00:00+00:00,Real Sociedad,"[3.0, 2.0, 5.0, 2.0, 2.0]"
2019-12-21T00:00:00+00:00,Real Sociedad,"[2.0, 5.0, 2.0, 2.0, 3.0]"
2020-01-04T00:00:00+00:00,Real Sociedad,"[5.0, 2.0, 2.0, 3.0, 2.0]"
2020-01-18T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 3.0, 2.0, 2.0]"
2020-01-25T00:00:00+00:00,Real Sociedad,"[2.0, 3.0, 2.0, 2.0, 2.0]"
2020-02-01T00:00:00+00:00,Real Sociedad,"[3.0, 2.0, 2.0, 2.0, 3.0]"
2020-02-08T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 2.0, 3.0, 5.0]"
2020-02-15T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 3.0, 5.0, 2.0]"
2020-02-22T00:00:00+00:00,Real Sociedad,"[2.0, 3.0, 5.0, 2.0, 5.0]"
2020-02-29T00:00:00+00:00,Real Sociedad,"[3.0, 5.0, 2.0, 5.0, 2.0]"
2020-03-07T00:00:00+00:00,Real Sociedad,"[5.0, 2.0, 5.0, 2.0, 3.0]"
2020-03-14T00:00:00+00:00,Real Sociedad,"[2.0, 5.0, 2.0, 3.0, 5.0]"
2020-03-21T00:00:00+00:00,Real Sociedad,"[5.0, 2.0, 3.0, 5.0, 2.0]"
2020-04-04T00:00:00+00:00,Real Sociedad,"[2.0, 3.0, 5.0, 2.0, 4.0]"
2020-04-11T00:00:00+00:00,Real Sociedad,"[3.0, 5.0, 2.0, 4.0, 4.0]"
2020-04-21T00:00:00+00:00,Real Sociedad,"[5.0, 2.0, 4.0, 4.0, 2.0]"
2020-04-25T00:00:00+00:00,Real Sociedad,"[2.0, 4.0, 4.0, 2.0, 2.0]"
2020-05-02T00:00:00+00:00,Real Sociedad,"[4.0, 4.0, 2.0, 2.0, 2.0]"
2020-05-09T00:00:00+00:00,Real Sociedad,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2020-05-12T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2020-05-16T00:00:00+00:00,Real Sociedad,"[2.0, 2.0, 4.0, 5.0, nan]"
2020-05-23T00:00:00+00:00,Real Sociedad,"[2.0, 4.0, 5.0, nan, nan]"
2019-08-17T18:00:00+00:00,Eibar,"[nan, nan, 2.0, 2.0, 5.0]"
2019-08-24T15:00:00+00:00,Eibar,"[nan, 2.0, 2.0, 5.0, 4.0]"
2019-09-01T17:00:00+00:00,Eibar,"[2.0, 2.0, 5.0, 4.0, 2.0]"
2019-09-15T10:00:00+00:00,Eibar,"[2.0, 5.0, 4.0, 2.0, 4.0]"
2019-09-21T14:00:00+00:00,Eibar,"[5.0, 4.0, 2.0, 4.0, 2.0]"
2019-09-26T17:00:00+00:00,Eibar,"[4.0, 2.0, 4.0, 2.0, 3.0]"
2019-09-29T12:00:00+00:00,Eibar,"[2.0, 4.0, 2.0, 3.0, 5.0]"
2019-10-05T00:00:00+00:00,Eibar,"[4.0, 2.0, 3.0, 5.0, 2.0]"
2019-10-19T00:00:00+00:00,Eibar,"[2.0, 3.0, 5.0, 2.0, 2.0]"
2019-10-26T00:00:00+00:00,Eibar,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-10-29T00:00:00+00:00,Eibar,"[5.0, 2.0, 2.0, 2.0, 5.0]"
2019-11-02T00:00:00+00:00,Eibar,"[2.0, 2.0, 2.0, 5.0, 3.0]"
2019-11-09T00:00:00+00:00,Eibar,"[2.0, 2.0, 5.0, 3.0, 3.0]"
2019-11-23T00:00:00+00:00,Eibar,"[2.0, 5.0, 3.0, 3.0, 4.0]"
2019-11-30T00:00:00+00:00,Eibar,"[5.0, 3.0, 3.0, 4.0, 2.0]"
2019-12-07T00:00:00+00:00,Eibar,"[3.0, 3.0, 4.0, 2.0, 2.0]"
2019-12-14T00:00:00+00:00,Eibar,"[3.0, 4.0, 2.0, 2.0, 5.0]"
2019-12-21T00:00:00+00:00,Eibar,"[4.0, 2.0, 2.0, 5.0, 5.0]"
2020-01-04T00:00:00+00:00,Eibar,"[2.0, 2.0, 5.0, 5.0, 2.0]"
2020-01-18T00:00:00+00:00,Eibar,"[2.0, 5.0, 5.0, 2.0, 3.0]"
2020-01-25T00:00:00+00:00,Eibar,"[5.0, 5.0, 2.0, 3.0, 3.0]"
2020-02-01T00:00:00+00:00,Eibar,"[5.0, 2.0, 3.0, 3.0, 3.0]"
2020-02-08T00:00:00+00:00,Eibar,"[2.0, 3.0, 3.0, 3.0, 5.0]"
2020-02-15T00:00:00+00:00,Eibar,"[3.0, 3.0, 3.0, 5.0, 2.0]"
2020-02-22T00:00:00+00:00,Eibar,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2020-02-29T00:00:00+00:00,Eibar,"[3.0, 5.0, 2.0, 2.0, 5.0]"
2020-03-07T00:00:00+00:00,Eibar,"[5.0, 2.0, 2.0, 5.0, 2.0]"
2020-03-14T00:00:00+00:00,Eibar,"[2.0, 2.0, 5.0, 2.0, 4.0]"
2020-03-21T00:00:00+00:00,Eibar,"[2.0, 5.0, 2.0, 4.0, 5.0]"
2020-04-04T00:00:00+00:00,Eibar,"[5.0, 2.0, 4.0, 5.0, 2.0]"
2020-04-11T00:00:00+00:00,Eibar,"[2.0, 4.0, 5.0, 2.0, 2.0]"
2020-04-21T00:00:00+00:00,Eibar,"[4.0, 5.0, 2.0, 2.0, 4.0]"
2020-04-25T00:00:00+00:00,Eibar,"[5.0, 2.0, 2.0, 4.0, 2.0]"
2020-05-02T00:00:00+00:00,Eibar,"[2.0, 2.0, 4.0, 2.0, 4.0]"
2020-05-09T00:00:00+00:00,Eibar,"[2.0, 4.0, 2.0, 4.0, 2.0]"
2020-05-12T00:00:00+00:00,Eibar,"[4.0, 2.0, 4.0, 2.0, 2.0]"
2020-05-16T00:00:00+00:00,Eibar,"[2.0, 4.0, 2.0, 2.0, nan]"
2020-05-23T00:00:00+00:00,Eibar,"[4.0, 2.0, 2.0, nan, nan]"
2019-08-18T19:00:00+00:00,Valladolid,"[nan, nan, 3.0, 5.0, 2.0]"
2019-08-24T17:00:00+00:00,Valladolid,"[nan, 3.0, 5.0, 2.0, 2.0]"
2019-08-31T17:00:00+00:00,Valladolid,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-09-15T16:30:00+00:00,Valladolid,"[5.0, 2.0, 2.0, 2.0, 2.0]"
2019-09-21T11:00:00+00:00,Valladolid,"[2.0, 2.0, 2.0, 2.0, 4.0]"
2019-09-24T17:00:00+00:00,Valladolid,"[2.0, 2.0, 2.0, 4.0, 5.0]"
2019-09-29T10:00:00+00:00,Valladolid,"[2.0, 2.0, 4.0, 5.0, 2.0]"
2019-10-05T00:00:00+00:00,Valladolid,"[2.0, 4.0, 5.0, 2.0, 3.0]"
2019-10-19T00:00:00+00:00,Valladolid,"[4.0, 5.0, 2.0, 3.0, 5.0]"
2019-10-26T00:00:00+00:00,Valladolid,"[5.0, 2.0, 3.0, 5.0, 2.0]"
2019-10-29T00:00:00+00:00,Valladolid,"[2.0, 3.0, 5.0, 2.0, 3.0]"
2019-11-02T00:00:00+00:00,Valladolid,"[3.0, 5.0, 2.0, 3.0, 4.0]"
2019-11-09T00:00:00+00:00,Valladolid,"[5.0, 2.0, 3.0, 4.0, 2.0]"
2019-11-23T00:00:00+00:00,Valladolid,"[2.0, 3.0, 4.0, 2.0, 3.0]"
2019-11-30T00:00:00+00:00,Valladolid,"[3.0, 4.0, 2.0, 3.0, 4.0]"
2019-12-07T00:00:00+00:00,Valladolid,"[4.0, 2.0, 3.0, 4.0, 5.0]"
2019-12-14T00:00:00+00:00,Valladolid,"[2.0, 3.0, 4.0, 5.0, 2.0]"
2019-12-21T00:00:00+00:00,Valladolid,"[3.0, 4.0, 5.0, 2.0, 2.0]"
2020-01-04T00:00:00+00:00,Valladolid,"[4.0, 5.0, 2.0, 2.0, 5.0]"
2020-01-18T00:00:00+00:00,Valladolid,"[5.0, 2.0, 2.0, 5.0, 2.0]"
2020-01-25T00:00:00+00:00,Valladolid,"[2.0, 2.0, 5.0, 2.0, 2.0]"
2020-02-01T00:00:00+00:00,Valladolid,"[2.0, 5.0, 2.0, 2.0, 2.0]"
2020-02-08T00:00:00+00:00,Valladolid,"[5.0, 2.0, 2.0, 2.0, 4.0]"
2020-02-15T00:00:00+00:00,Valladolid,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2020-02-22T00:00:00+00:00,Valladolid,"[2.0, 2.0, 4.0, 3.0, 2.0]"
2020-02-29T00:00:00+00:00,Valladolid,"[2.0, 4.0, 3.0, 2.0, 2.0]"
2020-03-07T00:00:00+00:00,Valladolid,"[4.0, 3.0, 2.0, 2.0, 2.0]"
2020-03-14T00:00:00+00:00,Valladolid,"[3.0, 2.0, 2.0, 2.0, 5.0]"
2020-03-21T00:00:00+00:00,Valladolid,"[2.0, 2.0, 2.0, 5.0, 4.0]"
2020-04-04T00:00:00+00:00,Valladolid,"[2.0, 2.0, 5.0, 4.0, 4.0]"
2020-04-11T00:00:00+00:00,Valladolid,"[2.0, 5.0, 4.0, 4.0, 2.0]"
2020-04-21T00:00:00+00:00,Valladolid,"[5.0, 4.0, 4.0, 2.0, 3.0]"
2020-04-25T00:00:00+00:00,Valladolid,"[4.0, 4.0, 2.0, 3.0, 5.0]"
2020-05-02T00:00:00+00:00,Valladolid,"[4.0, 2.0, 3.0, 5.0, 5.0]"
2020-05-09T00:00:00+00:00,Valladolid,"[2.0, 3.0, 5.0, 5.0, 3.0]"
2020-05-12T00:00:00+00:00,Valladolid,"[3.0, 5.0, 5.0, 3.0, 3.0]"
2020-05-16T00:00:00+00:00,Valladolid,"[5.0, 5.0, 3.0, 3.0, nan]"
2020-05-23T00:00:00+00:00,Valladolid,"[5.0, 3.0, 3.0, nan, nan]"
