time,team,fiveFixtures
2019-08-24T14:00:00+00:00,West Ham,"[2.0, 1.0, 3.0, 2.0, 2.0]"
2019-08-31T14:00:00+00:00,West Ham,"[1.0, 3.0, 2.0, 2.0, 2.0]"
2019-09-16T19:00:00+00:00,West Ham,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2019-09-22T13:00:00+00:00,West Ham,"[2.0, 2.0, 2.0, 2.0, 3.0]"
2019-09-28T14:00:00+00:00,West Ham,"[2.0, 2.0, 2.0, 3.0, 4.0]"
2019-10-05T16:30:00+00:00,West Ham,"[2.0, 2.0, 3.0, 4.0, 2.0]"
2019-10-19T11:30:00+00:00,West Ham,"[2.0, 3.0, 4.0, 2.0, 2.0]"
2019-10-26T14:00:00+00:00,West Ham,"[3.0, 4.0, 2.0, 2.0, 2.0]"
2019-11-02T15:00:00+00:00,West Ham,"[4.0, 2.0, 2.0, 2.0, 5.0]"
2019-11-09T15:00:00+00:00,West Ham,"[2.0, 2.0, 2.0, 5.0, 5.0]"
2019-11-23T15:00:00+00:00,West Ham,"[2.0, 2.0, 5.0, 5.0, 2.0]"
2019-11-30T15:00:00+00:00,West Ham,"[2.0, 5.0, 5.0, 2.0, 4.0]"
2019-12-03T19:45:00+00:00,West Ham,"[5.0, 5.0, 2.0, 4.0, 2.0]"
2019-12-07T15:00:00+00:00,West Ham,"[5.0, 2.0, 4.0, 2.0, 5.0]"
2019-12-14T15:00:00+00:00,West Ham,"[2.0, 4.0, 2.0, 5.0, 3.0]"
2019-12-21T15:00:00+00:00,West Ham,"[4.0, 2.0, 5.0, 3.0, 3.0]"
2019-12-26T15:00:00+00:00,West Ham,"[2.0, 5.0, 3.0, 3.0, 2.0]"
2019-12-28T15:00:00+00:00,West Ham,"[5.0, 3.0, 3.0, 2.0, 2.0]"
2020-01-01T15:00:00+00:00,West Ham,"[3.0, 3.0, 2.0, 2.0, 4.0]"
2020-01-11T15:00:00+00:00,West Ham,"[3.0, 2.0, 2.0, 4.0, 3.0]"
2020-01-18T15:00:00+00:00,West Ham,"[2.0, 2.0, 4.0, 3.0, 1.0]"
2020-01-21T19:45:00+00:00,West Ham,"[2.0, 4.0, 3.0, 1.0, 2.0]"
2020-02-01T15:00:00+00:00,West Ham,"[4.0, 3.0, 1.0, 2.0, 5.0]"
2020-02-08T15:00:00+00:00,West Ham,"[3.0, 1.0, 2.0, 5.0, 2.0]"
2020-02-22T15:00:00+00:00,West Ham,"[1.0, 2.0, 5.0, 2.0, 4.0]"
2020-02-29T15:00:00+00:00,West Ham,"[2.0, 5.0, 2.0, 4.0, 2.0]"
2020-03-07T15:00:00+00:00,West Ham,"[5.0, 2.0, 4.0, 2.0, 5.0]"
2020-03-14T15:00:00+00:00,West Ham,"[2.0, 4.0, 2.0, 5.0, 5.0]"
2020-03-21T15:00:00+00:00,West Ham,"[4.0, 2.0, 5.0, 5.0, 2.0]"
2020-04-04T14:00:00+00:00,West Ham,"[2.0, 5.0, 5.0, 2.0, 2.0]"
2020-04-11T14:00:00+00:00,West Ham,"[5.0, 5.0, 2.0, 2.0, 2.0]"
2020-04-18T14:00:00+00:00,West Ham,"[5.0, 2.0, 2.0, 2.0, 3.0]"
2020-04-25T14:00:00+00:00,West Ham,"[2.0, 2.0, 2.0, 3.0, 2.0]"
2020-05-02T14:00:00+00:00,West Ham,"[2.0, 2.0, 3.0, 2.0, 2.0]"
2020-05-09T14:00:00+00:00,West Ham,"[2.0, 3.0, 2.0, 2.0, nan]"
2020-05-17T14:00:00+00:00,West Ham,"[3.0, 2.0, 2.0, nan, nan]"
2019-08-10T14:00:00+00:00,Bournemouth,"[nan, nan, 2.0, 2.0, 2.0]"
2019-08-17T14:00:00+00:00,Bournemouth,"[nan, 2.0, 2.0, 2.0, 3.0]"
2019-08-25T13:00:00+00:00,Bournemouth,"[2.0, 2.0, 2.0, 3.0, 4.0]"
2019-08-31T14:00:00+00:00,Bournemouth,"[2.0, 2.0, 3.0, 4.0, 2.0]"
2019-09-15T13:00:00+00:00,Bournemouth,"[2.0, 3.0, 4.0, 2.0, 3.0]"
2019-09-20T19:00:00+00:00,Bournemouth,"[3.0, 4.0, 2.0, 3.0, 4.0]"
2019-09-28T14:00:00+00:00,Bournemouth,"[4.0, 2.0, 3.0, 4.0, 2.0]"
2019-10-05T00:00:00+00:00,Bournemouth,"[2.0, 3.0, 4.0, 2.0, 3.0]"
2019-10-19T14:00:00+00:00,Bournemouth,"[3.0, 4.0, 2.0, 3.0, 2.0]"
2019-10-26T14:00:00+00:00,Bournemouth,"[4.0, 2.0, 3.0, 2.0, 2.0]"
2019-11-02T15:00:00+00:00,Bournemouth,"[2.0, 3.0, 2.0, 2.0, 2.0]"
2019-11-09T15:00:00+00:00,Bournemouth,"[3.0, 2.0, 2.0, 2.0, 5.0]"
2019-11-23T15:00:00+00:00,Bournemouth,"[2.0, 2.0, 2.0, 5.0, 3.0]"
2019-11-30T15:00:00+00:00,Bournemouth,"[2.0, 2.0, 5.0, 3.0, 5.0]"
2019-12-04T20:00:00+00:00,Bournemouth,"[2.0, 5.0, 3.0, 5.0, 5.0]"
2019-12-07T15:00:00+00:00,Bournemouth,"[5.0, 3.0, 5.0, 5.0, 2.0]"
2019-12-14T15:00:00+00:00,Bournemouth,"[3.0, 5.0, 5.0, 2.0, 4.0]"
2019-12-21T15:00:00+00:00,Bournemouth,"[5.0, 5.0, 2.0, 4.0, 1.0]"
2019-12-26T15:00:00+00:00,Bournemouth,"[5.0, 2.0, 4.0, 1.0, 3.0]"
2019-12-28T15:00:00+00:00,Bournemouth,"[2.0, 4.0, 1.0, 3.0, 3.0]"
2020-01-01T15:00:00+00:00,Bournemouth,"[4.0, 1.0, 3.0, 3.0, 2.0]"
2020-01-11T15:00:00+00:00,Bournemouth,"[1.0, 3.0, 3.0, 2.0, 1.0]"
2020-01-18T15:00:00+00:00,Bournemouth,"[3.0, 3.0, 2.0, 1.0, 2.0]"
2020-01-21T19:45:00+00:00,Bournemouth,"[3.0, 2.0, 1.0, 2.0, 2.0]"
2020-02-01T15:00:00+00:00,Bournemouth,"[2.0, 1.0, 2.0, 2.0, 2.0]"
2020-02-08T15:00:00+00:00,Bournemouth,"[1.0, 2.0, 2.0, 2.0, 5.0]"
2020-02-22T15:00:00+00:00,Bournemouth,"[2.0, 2.0, 2.0, 5.0, 5.0]"
2020-02-29T15:00:00+00:00,Bournemouth,"[2.0, 2.0, 5.0, 5.0, 3.0]"
2020-03-07T15:00:00+00:00,Bournemouth,"[2.0, 5.0, 5.0, 3.0, 2.0]"
2020-03-14T15:00:00+00:00,Bournemouth,"[5.0, 5.0, 3.0, 2.0, 2.0]"
2020-03-21T15:00:00+00:00,Bournemouth,"[5.0, 3.0, 2.0, 2.0, 2.0]"
2020-04-04T14:00:00+00:00,Bournemouth,"[3.0, 2.0, 2.0, 2.0, 5.0]"
2020-04-11T14:00:00+00:00,Bournemouth,"[2.0, 2.0, 2.0, 5.0, 3.0]"
2020-04-18T14:00:00+00:00,Bournemouth,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2020-04-25T14:00:00+00:00,Bournemouth,"[2.0, 5.0, 3.0, 2.0, 2.0]"
2020-05-02T14:00:00+00:00,Bournemouth,"[5.0, 3.0, 2.0, 2.0, 4.0]"
2020-05-09T14:00:00+00:00,Bournemouth,"[3.0, 2.0, 2.0, 4.0, nan]"
2020-05-17T14:00:00+00:00,Bournemouth,"[2.0, 2.0, 4.0, nan, nan]"
2019-08-10T14:00:00+00:00,Burnley,"[nan, nan, 2.0, 4.0, 2.0]"
2019-08-17T11:30:00+00:00,Burnley,"[nan, 2.0, 4.0, 2.0, 5.0]"
2019-08-25T15:30:00+00:00,Burnley,"[2.0, 4.0, 2.0, 5.0, 1.0]"
2019-08-31T16:30:00+00:00,Burnley,"[4.0, 2.0, 5.0, 1.0, 2.0]"
2019-09-14T14:00:00+00:00,Burnley,"[2.0, 5.0, 1.0, 2.0, 2.0]"
2019-09-21T14:00:00+00:00,Burnley,"[5.0, 1.0, 2.0, 2.0, 4.0]"
2019-09-28T14:00:00+00:00,Burnley,"[1.0, 2.0, 2.0, 4.0, 3.0]"
2019-10-05T14:00:00+00:00,Burnley,"[2.0, 2.0, 4.0, 3.0, 5.0]"
2019-10-19T14:00:00+00:00,Burnley,"[2.0, 4.0, 3.0, 5.0, 2.0]"
2019-10-26T16:30:00+00:00,Burnley,"[4.0, 3.0, 5.0, 2.0, 3.0]"
2019-11-02T15:00:00+00:00,Burnley,"[3.0, 5.0, 2.0, 3.0, 3.0]"
2019-11-09T15:00:00+00:00,Burnley,"[5.0, 2.0, 3.0, 3.0, 3.0]"
2019-11-23T15:00:00+00:00,Burnley,"[2.0, 3.0, 3.0, 3.0, 2.0]"
2019-11-30T15:00:00+00:00,Burnley,"[3.0, 3.0, 3.0, 2.0, 5.0]"
2019-12-03T19:45:00+00:00,Burnley,"[3.0, 3.0, 2.0, 5.0, 2.0]"
2019-12-07T15:00:00+00:00,Burnley,"[3.0, 2.0, 5.0, 2.0, 2.0]"
2019-12-14T15:00:00+00:00,Burnley,"[2.0, 5.0, 2.0, 2.0, 4.0]"
2019-12-21T15:00:00+00:00,Burnley,"[5.0, 2.0, 2.0, 4.0, 2.0]"
2019-12-26T15:00:00+00:00,Burnley,"[2.0, 2.0, 4.0, 2.0, 2.0]"
2019-12-28T15:00:00+00:00,Burnley,"[2.0, 4.0, 2.0, 2.0, 5.0]"
2020-01-01T15:00:00+00:00,Burnley,"[4.0, 2.0, 2.0, 5.0, 3.0]"
2020-01-11T15:00:00+00:00,Burnley,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2020-01-18T15:00:00+00:00,Burnley,"[2.0, 5.0, 3.0, 2.0, 4.0]"
2020-01-21T20:00:00+00:00,Burnley,"[5.0, 3.0, 2.0, 4.0, 2.0]"
2020-02-01T15:00:00+00:00,Burnley,"[3.0, 2.0, 4.0, 2.0, 2.0]"
2020-02-08T15:00:00+00:00,Burnley,"[2.0, 4.0, 2.0, 2.0, 2.0]"
2020-02-22T15:00:00+00:00,Burnley,"[4.0, 2.0, 2.0, 2.0, 5.0]"
2020-02-29T15:00:00+00:00,Burnley,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2020-03-07T15:00:00+00:00,Burnley,"[2.0, 2.0, 5.0, 2.0, 3.0]"
2020-03-14T15:00:00+00:00,Burnley,"[2.0, 5.0, 2.0, 3.0, 3.0]"
2020-03-21T15:00:00+00:00,Burnley,"[5.0, 2.0, 3.0, 3.0, 2.0]"
2020-04-04T14:00:00+00:00,Burnley,"[2.0, 3.0, 3.0, 2.0, 3.0]"
2020-04-11T14:00:00+00:00,Burnley,"[3.0, 3.0, 2.0, 3.0, 5.0]"
2020-04-18T14:00:00+00:00,Burnley,"[3.0, 2.0, 3.0, 5.0, 2.0]"
2020-04-25T14:00:00+00:00,Burnley,"[2.0, 3.0, 5.0, 2.0, 2.0]"
2020-05-02T14:00:00+00:00,Burnley,"[3.0, 5.0, 2.0, 2.0, 1.0]"
2020-05-09T14:00:00+00:00,Burnley,"[5.0, 2.0, 2.0, 1.0, nan]"
2020-05-17T14:00:00+00:00,Burnley,"[2.0, 2.0, 1.0, nan, nan]"
2019-08-10T14:00:00+00:00,Crystal Palace,"[nan, nan, 4.0, 2.0, 2.0]"
2019-08-18T13:00:00+00:00,Crystal Palace,"[nan, 4.0, 2.0, 2.0, 2.0]"
2019-08-24T14:00:00+00:00,Crystal Palace,"[4.0, 2.0, 2.0, 2.0, 5.0]"
2019-08-31T14:00:00+00:00,Crystal Palace,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2019-09-14T14:00:00+00:00,Crystal Palace,"[2.0, 2.0, 5.0, 2.0, 2.0]"
2019-09-21T14:00:00+00:00,Crystal Palace,"[2.0, 5.0, 2.0, 2.0, 3.0]"
2019-09-28T14:00:00+00:00,Crystal Palace,"[5.0, 2.0, 2.0, 3.0, 2.0]"
2019-10-05T16:30:00+00:00,Crystal Palace,"[2.0, 2.0, 3.0, 2.0, 4.0]"
2019-10-20T15:30:00+00:00,Crystal Palace,"[2.0, 3.0, 2.0, 4.0, 3.0]"
2019-10-27T15:30:00+00:00,Crystal Palace,"[3.0, 2.0, 4.0, 3.0, 5.0]"
2019-11-02T15:00:00+00:00,Crystal Palace,"[2.0, 4.0, 3.0, 5.0, 5.0]"
2019-11-09T15:00:00+00:00,Crystal Palace,"[4.0, 3.0, 5.0, 5.0, 2.0]"
2019-11-23T15:00:00+00:00,Crystal Palace,"[3.0, 5.0, 5.0, 2.0, 2.0]"
2019-11-30T15:00:00+00:00,Crystal Palace,"[5.0, 5.0, 2.0, 2.0, 3.0]"
2019-12-04T20:00:00+00:00,Crystal Palace,"[5.0, 2.0, 2.0, 3.0, 1.0]"
2019-12-07T15:00:00+00:00,Crystal Palace,"[2.0, 2.0, 3.0, 1.0, 2.0]"
2019-12-14T15:00:00+00:00,Crystal Palace,"[2.0, 3.0, 1.0, 2.0, 3.0]"
2019-12-21T15:00:00+00:00,Crystal Palace,"[3.0, 1.0, 2.0, 3.0, 2.0]"
2019-12-26T15:00:00+00:00,Crystal Palace,"[1.0, 2.0, 3.0, 2.0, 2.0]"
2019-12-28T15:00:00+00:00,Crystal Palace,"[2.0, 3.0, 2.0, 2.0, 4.0]"
2020-01-01T15:00:00+00:00,Crystal Palace,"[3.0, 2.0, 2.0, 4.0, 2.0]"
2020-01-11T15:00:00+00:00,Crystal Palace,"[2.0, 2.0, 4.0, 2.0, 2.0]"
2020-01-18T15:00:00+00:00,Crystal Palace,"[2.0, 4.0, 2.0, 2.0, 2.0]"
2020-01-22T20:00:00+00:00,Crystal Palace,"[4.0, 2.0, 2.0, 2.0, 4.0]"
2020-02-01T15:00:00+00:00,Crystal Palace,"[2.0, 2.0, 2.0, 4.0, 2.0]"
2020-02-08T15:00:00+00:00,Crystal Palace,"[2.0, 2.0, 4.0, 2.0, 1.0]"
2020-02-22T15:00:00+00:00,Crystal Palace,"[2.0, 4.0, 2.0, 1.0, 3.0]"
2020-02-29T15:00:00+00:00,Crystal Palace,"[4.0, 2.0, 1.0, 3.0, 2.0]"
2020-03-07T15:00:00+00:00,Crystal Palace,"[2.0, 1.0, 3.0, 2.0, 5.0]"
2020-03-14T15:00:00+00:00,Crystal Palace,"[1.0, 3.0, 2.0, 5.0, 2.0]"
2020-03-21T15:00:00+00:00,Crystal Palace,"[3.0, 2.0, 5.0, 2.0, 3.0]"
2020-04-04T14:00:00+00:00,Crystal Palace,"[2.0, 5.0, 2.0, 3.0, 5.0]"
2020-04-11T14:00:00+00:00,Crystal Palace,"[5.0, 2.0, 3.0, 5.0, 2.0]"
2020-04-18T14:00:00+00:00,Crystal Palace,"[2.0, 3.0, 5.0, 2.0, 2.0]"
2020-04-25T14:00:00+00:00,Crystal Palace,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2020-05-02T14:00:00+00:00,Crystal Palace,"[5.0, 2.0, 2.0, 2.0, 5.0]"
2020-05-09T14:00:00+00:00,Crystal Palace,"[2.0, 2.0, 2.0, 5.0, nan]"
2020-05-17T14:00:00+00:00,Crystal Palace,"[2.0, 2.0, 5.0, nan, nan]"
2019-08-10T14:00:00+00:00,Watford,"[nan, nan, 1.0, 4.0, 3.0]"
2019-08-17T14:00:00+00:00,Watford,"[nan, 1.0, 4.0, 3.0, 2.0]"
2019-08-24T14:00:00+00:00,Watford,"[1.0, 4.0, 3.0, 2.0, 4.0]"
2019-08-31T14:00:00+00:00,Watford,"[4.0, 3.0, 2.0, 4.0, 2.0]"
2019-09-15T15:30:00+00:00,Watford,"[3.0, 2.0, 4.0, 2.0, 2.0]"
2019-09-21T14:00:00+00:00,Watford,"[2.0, 4.0, 2.0, 2.0, 2.0]"
2019-09-28T14:00:00+00:00,Watford,"[4.0, 2.0, 2.0, 2.0, 5.0]"
2019-10-05T14:00:00+00:00,Watford,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2019-10-19T14:00:00+00:00,Watford,"[2.0, 2.0, 5.0, 2.0, 5.0]"
2019-10-26T14:00:00+00:00,Watford,"[2.0, 5.0, 2.0, 5.0, 2.0]"
2019-11-02T15:00:00+00:00,Watford,"[5.0, 2.0, 5.0, 2.0, 2.0]"
2019-11-09T15:00:00+00:00,Watford,"[2.0, 5.0, 2.0, 2.0, 2.0]"
2019-11-23T15:00:00+00:00,Watford,"[5.0, 2.0, 2.0, 2.0, 3.0]"
2019-11-30T15:00:00+00:00,Watford,"[2.0, 2.0, 2.0, 3.0, 3.0]"
2019-12-03T19:45:00+00:00,Watford,"[2.0, 2.0, 3.0, 3.0, 5.0]"
2019-12-07T15:00:00+00:00,Watford,"[2.0, 3.0, 3.0, 5.0, 2.0]"
2019-12-14T15:00:00+00:00,Watford,"[3.0, 3.0, 5.0, 2.0, 2.0]"
2019-12-21T15:00:00+00:00,Watford,"[3.0, 5.0, 2.0, 2.0, 2.0]"
2019-12-26T15:00:00+00:00,Watford,"[5.0, 2.0, 2.0, 2.0, 2.0]"
2019-12-28T15:00:00+00:00,Watford,"[2.0, 2.0, 2.0, 2.0, 2.0]"
2020-01-01T15:00:00+00:00,Watford,"[2.0, 2.0, 2.0, 2.0, 5.0]"
2020-01-11T15:00:00+00:00,Watford,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2020-01-18T15:00:00+00:00,Watford,"[2.0, 2.0, 5.0, 2.0, 4.0]"
2020-01-21T19:45:00+00:00,Watford,"[2.0, 5.0, 2.0, 4.0, 1.0]"
2020-02-01T15:00:00+00:00,Watford,"[5.0, 2.0, 4.0, 1.0, 2.0]"
2020-02-08T15:00:00+00:00,Watford,"[2.0, 4.0, 1.0, 2.0, 5.0]"
2020-02-22T15:00:00+00:00,Watford,"[4.0, 1.0, 2.0, 5.0, 3.0]"
2020-02-29T15:00:00+00:00,Watford,"[1.0, 2.0, 5.0, 3.0, 3.0]"
2020-03-07T15:00:00+00:00,Watford,"[2.0, 5.0, 3.0, 3.0, 2.0]"
2020-03-14T15:00:00+00:00,Watford,"[5.0, 3.0, 3.0, 2.0, 2.0]"
2020-03-21T15:00:00+00:00,Watford,"[3.0, 3.0, 2.0, 2.0, 5.0]"
2020-04-04T14:00:00+00:00,Watford,"[3.0, 2.0, 2.0, 5.0, 2.0]"
2020-04-11T14:00:00+00:00,Watford,"[2.0, 2.0, 5.0, 2.0, 2.0]"
2020-04-18T14:00:00+00:00,Watford,"[2.0, 5.0, 2.0, 2.0, 3.0]"
2020-04-25T14:00:00+00:00,Watford,"[5.0, 2.0, 2.0, 3.0, 2.0]"
2020-05-02T14:00:00+00:00,Watford,"[2.0, 2.0, 3.0, 2.0, 4.0]"
2020-05-09T14:00:00+00:00,Watford,"[2.0, 3.0, 2.0, 4.0, nan]"
2020-05-17T14:00:00+00:00,Watford,"[3.0, 2.0, 4.0, nan, nan]"
2019-08-10T16:30:00+00:00,Tottenham,"[nan, nan, 2.0, 2.0, 2.0]"
2019-08-17T16:30:00+00:00,Tottenham,"[nan, 2.0, 2.0, 2.0, 4.0]"
2019-08-25T15:30:00+00:00,Tottenham,"[2.0, 2.0, 2.0, 4.0, 3.0]"
2019-09-01T15:30:00+00:00,Tottenham,"[2.0, 2.0, 4.0, 3.0, 3.0]"
2019-09-14T14:00:00+00:00,Tottenham,"[2.0, 4.0, 3.0, 3.0, 2.0]"
2019-09-21T11:30:00+00:00,Tottenham,"[4.0, 3.0, 3.0, 2.0, 1.0]"
2019-09-28T14:00:00+00:00,Tottenham,"[3.0, 3.0, 2.0, 1.0, 3.0]"
2019-10-05T11:30:00+00:00,Tottenham,"[3.0, 2.0, 1.0, 3.0, 5.0]"
2019-10-19T14:00:00+00:00,Tottenham,"[2.0, 1.0, 3.0, 5.0, 4.0]"
2019-10-27T15:30:00+00:00,Tottenham,"[1.0, 3.0, 5.0, 4.0, 2.0]"
2019-11-02T15:00:00+00:00,Tottenham,"[3.0, 5.0, 4.0, 2.0, 3.0]"
2019-11-09T15:00:00+00:00,Tottenham,"[5.0, 4.0, 2.0, 3.0, 2.0]"
2019-11-23T15:00:00+00:00,Tottenham,"[4.0, 2.0, 3.0, 2.0, 2.0]"
2019-11-30T15:00:00+00:00,Tottenham,"[2.0, 3.0, 2.0, 2.0, 2.0]"
2019-12-03T20:00:00+00:00,Tottenham,"[3.0, 2.0, 2.0, 2.0, 2.0]"
2019-12-07T15:00:00+00:00,Tottenham,"[2.0, 2.0, 2.0, 2.0, 5.0]"
2019-12-14T15:00:00+00:00,Tottenham,"[2.0, 2.0, 2.0, 5.0, 1.0]"
2019-12-21T15:00:00+00:00,Tottenham,"[2.0, 2.0, 5.0, 1.0, 2.0]"
2019-12-26T15:00:00+00:00,Tottenham,"[2.0, 5.0, 1.0, 2.0, 2.0]"
2019-12-28T15:00:00+00:00,Tottenham,"[5.0, 1.0, 2.0, 2.0, 5.0]"
2020-01-01T15:00:00+00:00,Tottenham,"[1.0, 2.0, 2.0, 5.0, 3.0]"
2020-01-11T15:00:00+00:00,Tottenham,"[2.0, 2.0, 5.0, 3.0, 2.0]"
2020-01-18T15:00:00+00:00,Tottenham,"[2.0, 5.0, 3.0, 2.0, 2.0]"
2020-01-22T19:45:00+00:00,Tottenham,"[5.0, 3.0, 2.0, 2.0, 2.0]"
2020-02-01T15:00:00+00:00,Tottenham,"[3.0, 2.0, 2.0, 2.0, 5.0]"
2020-02-08T15:00:00+00:00,Tottenham,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2020-02-22T15:00:00+00:00,Tottenham,"[2.0, 2.0, 5.0, 2.0, 2.0]"
2020-02-29T15:00:00+00:00,Tottenham,"[2.0, 5.0, 2.0, 2.0, 2.0]"
2020-03-07T15:00:00+00:00,Tottenham,"[5.0, 2.0, 2.0, 2.0, 3.0]"
2020-03-14T15:00:00+00:00,Tottenham,"[2.0, 2.0, 2.0, 3.0, 2.0]"
2020-03-21T15:00:00+00:00,Tottenham,"[2.0, 2.0, 3.0, 2.0, 4.0]"
2020-04-04T14:00:00+00:00,Tottenham,"[2.0, 3.0, 2.0, 4.0, 2.0]"
2020-04-11T14:00:00+00:00,Tottenham,"[3.0, 2.0, 4.0, 2.0, 4.0]"
2020-04-18T14:00:00+00:00,Tottenham,"[2.0, 4.0, 2.0, 4.0, 2.0]"
2020-04-25T14:00:00+00:00,Tottenham,"[4.0, 2.0, 4.0, 2.0, 3.0]"
2020-05-02T14:00:00+00:00,Tottenham,"[2.0, 4.0, 2.0, 3.0, 3.0]"
2020-05-09T14:00:00+00:00,Tottenham,"[4.0, 2.0, 3.0, 3.0, nan]"
2020-05-17T14:00:00+00:00,Tottenham,"[2.0, 3.0, 3.0, nan, nan]"
2019-08-11T13:00:00+00:00,Leicester,"[nan, nan, 2.0, 5.0, 2.0]"
2019-08-18T15:30:00+00:00,Leicester,"[nan, 2.0, 5.0, 2.0, 2.0]"
2019-08-24T14:00:00+00:00,Leicester,"[2.0, 5.0, 2.0, 2.0, 2.0]"
2019-08-31T14:00:00+00:00,Leicester,"[5.0, 2.0, 2.0, 2.0, 5.0]"
2019-09-14T14:00:00+00:00,Leicester,"[2.0, 2.0, 2.0, 5.0, 2.0]"
2019-09-21T11:30:00+00:00,Leicester,"[2.0, 2.0, 5.0, 2.0, 5.0]"
2019-09-28T16:30:00+00:00,Leicester,"[2.0, 5.0, 2.0, 5.0, 2.0]"
2019-10-05T14:00:00+00:00,Leicester,"[5.0, 2.0, 5.0, 2.0, 2.0]"
2019-10-19T14:00:00+00:00,Leicester,"[2.0, 5.0, 2.0, 2.0, 3.0]"
2019-10-25T19:00:00+00:00,Leicester,"[5.0, 2.0, 2.0, 3.0, 4.0]"
